id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV014780166,eng,,Tradition and innovation in French garden art,,edited by John Dixon Hunt and Michel Conan ; with the assistance of Claire Goldstein,Philadelphia,University of Pennsylvania Press,2002,"Hunt, John Dixon|Conan, Michel|Goldstein, Claire",Frankreich|Gartenkunst,g|s,,
BV014781100,eng,"Pisters, Patricia",The matrix of visual culture,,Patricia Pisters,"Stanford, Calif.",Stanford Univ. Press,2003,,"Deleuze, Gilles|Filmtheorie",p|s,,
BV014783416,dut,"Stroo, Cyriel",De celebratie van de macht,,Cyriel Stroo,Brussel,Paleis der Academiën,2002,,"Philipp III. (Burgund, Herzog)|Herrscherbild|Burgund",p|s|g,BV013764860,Verhandelingen van de Koninklijke Vlaamse Academie van België voor Wetenschappen en Kunsten
BV014783656,ger,"Grimm, Herman",Goethe in Italien,,Herman Grimm,Berlin,Hertz,1861,,"Goethe, Johann Wolfgang von",p,,
BV014783658,pol,,Studia nad sztuka̜ renesansu i baroku,,Towarzystwo Naukowe Katolickiego Uniwersytetu Lubelskiego,Lublin Univ.,,1989-,,,,,
BV014784609,ita,,La capitale a Firenze e l'opera di G. Poggi,,Franco Borsi,Roma,Colombo,1970,"Borsi, Franco","Poggi, Giuseppe|Florenz|Architektur",p|g|s,,
BV014784797,ger,"Deuchler, Florens",Stichjahr 1912,,Florens Deuchler,Regensburg,Schnell & Steiner,2003,,Europa|Künste,g|s,,
BV014784848,ita,"Canova, Antonio",Epistolario (1816-1817),,Antonio Canova ; a cura di Hugh Honour e Paolo Mariuz,Roma,Salerno Editrice,2003,"Honour, Hugh|Mariuz, Paolo",,,BV010514201,Edizione nazionale delle opere di Antonio Canova
BV014785177,ita,,Natura viva in Casa Medici,,[direzione della mostra e del catalogo: Marilena Mosco],Firenze,Centro Di,1985,"Mosco, Marilena",Medici (Familie : 13.-18. Jahrhundert)|Sammlung|Italien,p|s|g,BV048470698,Opere in luce
BV014785291,ita,"Marchese, Antonino Giuseppe",Il convento di Sant'Anna di Giuliana dei Minori Osservanti Riformati e il Santo Nero di Palermo,,Antonino Giuseppe Marchese,Palermo,ILA Palma,2001,,Kloster Giuliana|Geschichte|Sizilien,b|s|g,,
BV014785294,ita,"Schuster, Ildefonso",Epistolario farfense-romano,,Ildefonso Schuster ; a cura di Luigi Crippa,Roma,Benedictina Ed.,2001,,"Schuster, Ildefonso",p,BV010214521,Quaderni di benedictina
BV014785365,ita,"Giordano, Anna",Storia del Sant'Agostino di Caserta,,Anna Giordano,Napoli,CUEN,2000,,Sant'Agostino Caserta Kloster|Sant'Agostino Caserta,b|g,,
BV014785373,eng,"Stenhouse, William",Ancient inscriptions,,by William Stenhouse,London,Royal Collection,2002,,"Dal Pozzo, Cassiano|Sammlung",p|s,BV011954875,The Paper Museum of Cassiano Dal Pozzo
BV014785400,ita,"Rossoni, Elena",Il bianco e dolce cigno,,Elena Rossoni,Nuoro,Ilisso,2002,,Italien|Kunst|Leda (Fiktive Gestalt),g|s|p,BV007994725,Appunti d'Arte
BV014785402,ita,,Guardate con i vostri occhi,,a cura di Angela Montironi ; presentazione di Pierluigi De Vecchi,Ascoli Piceno,Lamusa,2002,"Montironi, Angela",Marken|Kunst,g|s,BV016459539,Saggi Lamusa
BV014785403,ita,"Siena, Piero",Anni & vita,,Piero Siena ; a cura di Paola Tognon,Cinisello Balsamo (Milano),Silvana,2002,,"Siena, Piero",p,,
BV014785415,ita,"Rendina, Claudio",La grande guida dei monumenti di Roma,,Claudio Rendina,Roma,Newton & Compton Ed.,2002,,Rom,g,BV012735618,Guide insolite
BV014785421,ita,"Pericoli, Tullio",I ritratti,,Tullio Pericoli,Milano,Adelphi,2002,,"Pericoli, Tullio|Karikatur",p|s,,
BV014785426,ita,"Negri, Sergio",Ligabue,,Sergio Negri,Milano,Electa,2002,"Ligabue, Antonio","Ligabue, Antonio",p,,
BV014785475,ita,,La Valdambra,,[testi di Renato Stopani],Firenze,Gli Arcipressi,2002,"Stopani, Renato",Val d'Ambra|Architektur,g|s,BV014597871,Ager Clantius
BV014785558,eng,,The NEA almanac of higher education,,National Education Association,Washington,,1996-,,,,,
BV014787606,ita,"Aletti, Ezio",La tecnica della pittura greca e romana e l'encausto,,Ezio Aletti,Roma,L'Erma di Bretschneider,1951,,Griechenland|Maltechnik,g|s,,
BV014787678,eng,,Journal of homosexuality,,,"Philadelphia, Pa.","Routledge, Taylor & Francis Group",1974-,,,,,
BV014787724,ger,,Zeitschrift für klinische Psychologie und Psychotherapie,,,Göttingen,Hogrefe,1995-,,,,,
BV014787935,eng,"Lambert, Malcolm",Medieval heresy,,Malcolm Lambert,Oxford [u.a.],Blackwell,2002,,Häresie,s,,
BV014787967,eng,,Journal of psychology & human sexuality,,,"Binghamton, NY",Haworth Press,1988-2007,,,,,
BV014788260,eng,,Gastronomica,,,"Berkeley, Calif.",Univ. of California Press,2001-,,,,,
BV014788789,fre,,"La Libye à travers les cartes postales, 1900-1940",,André Laronde,Paris,Méditerranée,1997,"Laronde, André",Libyen|Postkarte,g|s,,
BV014788982,ger,,Wissensideale und Wissenskulturen in der frühen Neuzeit,,hrsg. von Wolfgang Detel und Claus Zittel,Berlin,Akad.-Verl.,2002,"Detel, Wolfgang|Zittel, Claus",Wissenschaft,s,BV016446219,Wissenskultur und gesellschaftlicher Wandel
BV014789135,ita,"Mauro, Maurizio","Castelli, rocche, torri, cinte fortificate delle Marche",,Maurizio Mauro,Ancona,Marcelli,2001,"Nepi, Gabriele|Pacini, Delio|Pupilli, Laura",Marken|Befestigung,g|s,BV037478900,Castella
BV014789543,eng,,ACM SIGOIS bulletin,,"Association for Computing Machinery, Special Interest Group on Office Information Systems","New York, NY",ACM,1986-1996,,,,,
BV014789682,eng,,Publicacions matemàtiques,,publicada pel Departament de Matemàtiques de la Universitat Autònoma de Barcelona,Bellaterra,"Universitat Autònoma de Barcelona, Servei de Publicacions",1988-,,,,,
BV014789694,eng,,ACM SIGSAC review,,,"New York, NY",ACM,1982-1997,,,,,
BV014789775,ger,,Der neue Pauly,,herausgegeben von Hubert Cancik und Helmuth Schneider,Stuttgart ; Weimar,Verlag J. B. Metzler,2002,"Cancik, Hubert|Landfester, Manfred|Egger, Brigitte",,,,
BV014789822,ger,,Anselm Feuerbach,,Werner Zimmermann,Karlsruhe,Staatliche Kunsthalle,1978,"Zimmermann, Werner|Feuerbach, Anselm|Lauts, Jan","Feuerbach, Anselm|Zeichnung|Staatliche Kunsthalle Karlsruhe",p|s|b,,
BV014790154,ger,"Jantzen, Hans",Über den gotischen Kirchenraum,,Hans Jantzen,Freiburg i. Br.,Speyer & Kaerner,1928,,Gotik,s,BV008927437,Freiburger Wissenschaftliche Gesellschaft
BV014790650,fre,"Gerspach, Edouard",Répertoire détaillé des tapisseries des Gobelins exécutées de 1662 à 1892,,par E. Gerspach,Paris,LeVasseur,1893,,Gobelin|Manufacture Nationale des Gobelins|Frankreich,s|b|g,,
BV014792115,eng,,"Italian art, 1500 - 1600",,Robert Klein ; Henri Zerner,"Englewood Cliffs, N.J.",Prentice-Hall,1966,"Klein, Robert|Zerner, Henri",Italien|Kunst,g|s,,
BV014794489,eng,"Hanson, Brian",Architects and the building world from Chambers to Ruskin,,Brian Hanson,New York,Cambridge University Press,2003,,"Großbritannien|Architektur|Ruskin, John",g|s|p,,
BV014794616,eng,"Fowler, Alastair",Renaissance realism,,Alastair Fowler,Oxford [u.a.],Oxford Univ. Press,2003,,"Englisch|England|Spenser, Edmund|Shakespeare, William",s|g|u|p,,
BV014794889,eng,"Muizelaar, Klaske",Picturing men and women in the Dutch Golden Age,,Klaske Muizelaar and Derek Phillips,New Haven,Yale Univ. Press,2003,"Phillips, Derek",Holland|Genremalerei,g|s,,
BV014794921,eng,"Barolsky, Paul",Michelangelo and the finger of God,,Paul Barolsky,[Athens],"Georgia Museum of Art, University of Georgia",2003,,Michelangelo (Buonarroti),p,,
BV014794951,eng,"Scott, Jonathan",The pleasures of antiquity,,Jonathan Scott,New Haven,Yale Univ. Press,2003,,Großbritannien|Sammlung,g|s,,
BV014794953,eng,"Zaho, Margaret Ann",Imago triumphalis,,Margaret Ann Zaho,New York [u.a.],Lang,2004,,Italien|Kunst,g|s,BV002510761,Renaissance and baroque
BV014795756,eng,,Archives of animal nutrition,,,London [u.a.],Taylor & Francis,2003-,,,,,
BV014795760,eng,,Airport magazine,,American Association of Airport Executives ; Airpotz Research and Development Foundation,"Alexandria, Va.",AAAE,1995-,,,,,
BV014795992,eng,,SIGDA newsletter,,"Special Interest Group on Design Automation, SIGDA, Association for Computing Machinery, ACM","New York, NY",ACM Press,1971-,,,,,
BV014796069,eng,,ACM SIGNUM newsletter,,"ACM, Special Interest Group on Numerical Mathematics","New York, NY",ACM,1966-1998,,,,,
BV014796115,eng,,Current treatment options in oncology,,,"Philadelphia, Pa.",Current Science,2000-,,,,,
BV014797018,eng,,Anglo-Saxon England,,,Cambridge [u.a.],Cambridge Univ. Press,1972-,,,,,
BV014797811,ger,"Gysin, Fritz",Gotische Bildteppiche der Schweiz,,Fritz Gysin,Frankfurt a. M.,Prestel,[1941],,Gotik|Schweiz,s|g,,
BV014797941,ger,"Holbein, Hans",Hans Holbein d. J.,,von Ulrich Christoffel,Berlin,Verlag des Druckhauses Tempelhof,[1950],"Christoffel, Ulrich","Holbein, Hans",p,,
BV014797989,ger,,Fashion,,[Projektl.: Akiko Fukai. Text: Akiko Fukai ...],Köln [u.a.],Taschen,2002,"Fukai, Akiko",Kyōto Fukushoku Bunka Kenkyū Zaidan|Frauenkleidung,b|s,,
BV014798079,ita,,L' antica diocesi di Voghenza,,a cura di Alberto Andreoli,Ferrara,Centro Italiano di Studi Pomposiani,2000,"Andreoli, Alberto",Voghenza|Frühchristentum,g|s,BV000015537,Analecta pomposiana
BV014798212,ger,"Hoppe-Oehl, Ulrike",Thierry Boissel,,Ulrike Hoppe-Oehl,,,2002,,"Boissel, Thierry|Neubiberg|Aussegnungshalle",p|g|s,,
BV014798741,fre,,Le Moyen Âge en lumière,,sous la dir. de Jacques Dalarun. Par François Boespflug ...,Paris,Fayard,2002,"Dalarun, Jacques|Boespflug, François",Frankreich|Bibliothek,g|s,,
BV014798912,eng,,Annual bibliography of the history of British art,,Courtauld Institute of Art,Cambridge,,1936-1939,,Großbritannien|Kunst,g|s,,
BV014798954,eng,,Bibliography of the history of British art,,Courtauld Institute of Art,Cambridge,,1951-1956,,Großbritannien|Kunst,g|s,,
BV014799091,fre,"Schaub-Koch, Emile",L' oeuvre d'Anna Hyatt-Huntington,,Émile Schaub-Koch,Paris,Messein,1949,"Hyatt-Huntington, Anna","Hyatt-Huntington, Anna",p,,
BV014799434,ger,,Pracht und Zeremoniell,,"hrsg. von Brigitte Langer. Mit Beitr. von Edgar Bierende ... [Hrsg. von der Bayerischen Verwaltung der staatlichen Schlösser, Gärten und Seen in der Residenz München]",München,Hirmer,2002,"Langer, Brigitte|Bierende, Edgar",Residenz München|Möbel,g|s,,
BV014799643,ger,"Kreul, Andreas",Farbe ist Feuer,,Andreas Kreul,Bremen,Hauschild,2002,,"Hollweg, Karin|Sammlung",p|s,,
BV014799917,ger,"Marin, Louis",Die exkommunizierte Stimme,,Louis Marin. Aus dem Franz. von Bernhard Nessler,Berlin,Diaphanes,2002,"Nessler, Bernhard","Marin, Louis",p,,La voix excommuniée
BV014801139,eng,,Current treatment options in cardiovascular medicine,,,"Philadelphia, Pa.",Current Science Inc.,1999-,,,,,
BV014801145,eng,"Bal, Mieke",Travelling concepts in the humanities,,Mieke Bal,Toronto [u.a.],Univ. of Toronto Press,2002,,Geisteswissenschaften,s,,
BV014801158,eng,,Current treatment options in gastroenterology,,,"Philadelphia, Pa.",Current Science Inc.,1998-,,,,,
BV014801764,eng,Johannes,Frivolities of courtiers and footprints of philosophers,,Joseph B. Pike,New York,Octagon Books,1972,"Pike, Joseph B.","Politische Theorie|Johannes (von Salisbury, Bischof)|Johannes (von Salisbury, Bischof)",s|p|u,,Policraticus
BV014802006,fre,"Ingres, Jean-Auguste-Dominique",Ecrits sur l'art,,préface de Raymond Cogniat,Paris,La jeune Parque,1947,"Cogniat, Raymond",,,BV014801988,Ecrits d'artistes
BV014802355,eng,"Cohn, Marjorie B.",Works by J.-A.-D. Ingres in the collection of the Fogg Art Museum,,Marjorie B. Cohn and Susan L. Siegfried,"Cambridge, Mass.",Fogg Art Museum,1980,"Siegfried, Susan L.|Ingres, Jean-Auguste-Dominique","Ingres, Jean-Auguste-Dominique",p,BV004848630,Fogg Art Museum handbooks
BV014802669,ger,"Knackfuß, Hermann",Raffael,,von H. Knackfuß,Bielefeld [u.a.],Velhagen & Klasing,1901,Raffael,Raffael,p,BV004079014,Künstlermonographien
BV014802689,ger,"Knackfuß, Hermann",A. von Menzel,,von H. Knackfuß,Bielefeld [u.a.],Velhagen & Klasing,1900,"Menzel, Adolph von","Menzel, Adolph von",p,BV004079014,Künstlermonographien
BV014803124,eng,,International journal of public administration,,,"Philadelphia, Pa.",Taylor & Francis,1979-,,,,,
BV014803138,eng,"Carder, James Nelson",Art historical problems of a Roman land surveying manuscript,,James Nelson Carder,New York [u.a.],Garland,1978,,Corpus agrimensorum Romanorum|Buchmalerei|Italien,u|s|g,,
BV014803514,eng,,Journal of the North American Benthological Society,,,"Lawrence, Kan.",Allen Press,1986-2011,,,,,
BV014803580,eng,,European psychologist,,publ. in cooperation with EFPA and supported by other organizations of psychology in Europe,"Kirkland, Wash. ; Göttingen",Hogrefe & Huber,1996-,,Psychologie,s,,
BV014803616,eng,,European journal of psychological assessment,,,"Kirkland, Wash. ; Göttingen",Hogrefe & Huber,[1995?]-,,Test,s,,
BV014803764,eng,,Crisis,,publ. under the auspices of the International Association for Suicide Prevention (IASP),Seattle [u.a.] ; Bern ; Göttingen,Hogrefe & Huber,1995-,,,,,
BV014803850,ger,"Grammbitter, Ulrike",Das Dokumentationszentrum Reichsparteitagsgelände in Nürnberg,,Ulrike Grammbitter,,,2002,,Dokumentationszentrum Reichsparteitagsgelände,b,,
BV014803871,eng,,Allgemeines Künstlerlexikon,,,München [u.a.],Saur,2003,,,,,
BV014803965,ger,"Baudisch, Carl Peter",Jan Joest von Kalkar,,von Carl Peter Baudisch ; Jan Joest von Kalkar,Bonn,Röhrscheid,1940,"Kalkar, Jan Joest van","Kalkar, Jan Joest van|Umkreis",p|s,BV014803955,Kunstgeschichtliche Forschungen des Rheinischen Heimatbundes
BV014804306,ger,,Der neue Pauly,,herausgegeben von Hubert Cancik und Helmuth Schneider,Stuttgart ; Weimar,Verlag J. B. Metzler,2003,"Cancik, Hubert|Landfester, Manfred|Egger, Brigitte",,,,
BV014804502,ita,"Mancini, Claudio M.",S. Apollinare,,Claudio M. Mancini,Roma,Marietti,1967,,Sant'Apollinare,g,BV001890508,Le chiese di Roma illustrate
BV014804579,ita,"Spagnesi, Gianfranco",San Pantaleo,,Gianfranco Spagnesi,Roma,Marietti,1967,,San Pantaleo,g,BV001890508,Le chiese di Roma illustrate
BV014804620,ita,"Giannettini, A.",S. Giorgio al Velabro,,A. Giannettini ; C. Venanzi,Roma,Marietti,1967,"Venanzi, Corrado",San Giorgio in Velabro,g,BV001890508,Le chiese di Roma illustrate
BV014804653,ita,"Benedetti, Sandro",S. Maria di Loreto,,Sandro Benedetti,Roma,Marietti,1968,,Santa Maria di Loreto,g,BV001890508,Le chiese di Roma illustrate
BV014804673,ita,"Sangiorgi, Geremia",S. Prisca e il suo mitreo,,Geremia Sangiorgi [OESA],Roma,Marietti,1968,,Santa Prisca,g,BV001890508,Le chiese di Roma illustrate
BV014804697,ita,"Cicinelli, Aldo",S. Giovanni Battista de la Salle ed Il Collegio S. Giuseppe - Istituto de Merode,,Aldo Cicinelli,Roma,Marietti,1968,,,,BV001890508,Le chiese di Roma illustrate
BV014804711,ita,"Fernández Alonso, Justo",S. Maria di Monserrato,,J. Fernández Alonso,Roma,Marietti,1968,,"Santa Maria di Monserrato|Sangallo, Antonio da",g|p,BV001890508,Le chiese di Roma illustrate
BV014804720,ita,"Russo, Francesco",Nostra Signora del Sacro Cuore,,Francesco Russo,Roma,Marietti,1969,,Nostra Signora del Sacro Cuore,g,BV001890508,Le chiese di Roma illustrate
BV014804726,ita,"Ortolani, Sergio",S. Croce in Gerusalemme,,Sergio Ortolani,Roma,Marietti,1969,,"Valadier, Giuseppe|Santa Croce in Gerusalemme",p|g,BV001890508,Le chiese di Roma illustrate
BV014804735,ita,"Giachi, Gualberto",S. Andrea al Quirinale,,G. Giachi ; G. Matthiae,Roma,Marietti,1969,"Matthiae, Guglielmo",Sant'Andrea al Quirinale,g,BV001890508,Le chiese di Roma illustrate
BV014804745,ita,"Pilla, Ruggiero",San Giovanni Bosco,,Ruggiero Pilla,Roma,Marietti,1969,,San Giovanni Bosco,g,BV001890508,Le chiese di Roma illustrate
BV014804793,ita,"Caiola, A. Federico",S. Maria delle Grazie alle Fornaci e S. Michele Arcangelo al Torrione,,A. Federico Caiola,Roma,Marietti,1970,,Santa Maria delle Grazie,g,BV001890508,Le chiese di Roma illustrate
BV014804799,ita,"Cicinelli, Aldo",S. Anna dei Palafrenieri in Vaticano,,Aldo Cicinelli,Roma,Marietti,1970,,Sant'Anna dei Palafrenieri,g,BV001890508,Le chiese di Roma illustrate
BV014804810,ita,"Proja, Giovanni Battista",S. Nicola in Carcere,,G. Battista Proja,Roma,Marietti,1970,,San Nicola in Carcere,g,BV001890508,Le chiese di Roma illustrate
BV014804815,ita,"Matthiae, Guglielmo",S. Cecilia,,Guglielmo Matthiae,Roma,Marietti,1970,,,,BV001890508,Le chiese di Roma illustrate
BV014804821,ita,"Papaldo, Serenita",San Girolamo della Carità,,Serenita Papaldo,Roma,Istituto di Studi Romani,1978,,San Girolamo della Carità,g,BV001890508,Le chiese di Roma illustrate
BV014804864,ita,"Tamburini, Luciano",Torino,,Luciano Tamburini,Roma,Ed. l'Espresso,1980,,,,BV000011789,Itinerari de l'Espresso
BV014804868,ita,"Gavinelli, Corrado",Piemonte e la valle d'Aosta,,Corrado Gavinelli,Roma,Ed. l'Espresso,1981,,,,BV000011789,Itinerari de l'Espresso
BV014804876,ita,,Guida a Benevento,,[Francesco Miglietta ...],Bari,Dedalo,1979,"Miglietta, Francesco",Benevent,g,BV004082889,Universale di architettura
BV014806769,eng,"Hamburger, Jeffrey F.",St. John the Divine,,Jeffrey F. Hamburger,Berkeley [u.a.],Univ. of Calif. Press,2002,,"Johannes (Evangelist, Heiliger)|Ikonographie",p|s,,
BV014807303,eng,,"Objects, images, and the word",,ed. by Colum Hourihane,"Princeton, NJ",Princeton Univ. Press,2003,"Hourihane, Colum",Liturgie,s,BV037479759,Index of Christian Art occasional papers
BV014808525,ita,"Piacentini, Paola",La biblioteca di Marcello II Cervini,,Paola Piacentini,Città del Vaticano,Biblioteca apostolica Vaticana,2001,,Marcellus II. (Papst)|Bibliothek,p|s,BV036830143,Studi e testi
BV014808615,ita,,Cosma e Damiano,,a cura di Elena Giannarelli ; testi di Angela Dillon Bussi ...,Firenze,Ed. della Meridiana,2002,"Giannarelli, Elena|Dillon Bussi, Angela",Kosmas (Heiliger),p,,
BV014808816,ita,"Menzio, Pino",Orientarsi nella metropoli,,Pino Menzio,Bergamo,Moretti & Vitali,2002,,"Benjamin, Walter|Stadt",p|s,BV010514679,Il castello di Atlante
BV014808830,ita,"Frazzetto, Giuseppe",L'implosione postcontemporanea,,Giuseppe Frazzetto,Troina (En),Città Aperta Ed.,2002,,Italien|Ästhetik,g|s,BV014035192,Saggi
BV014808867,ita,"Venturelli, Paola",Leonardo da Vinci e le arti preziose,,Paola Venturelli,Venezia,Marsilio,2002,,Leonardo (da Vinci)|Goldschmiedekunst|Mailand,p|s|g,,
BV014808880,ita,"Capecchi, Gabriella",Da Roma a Firenze,,"Gabriella Capecchi, Orazio Paoletti",Firenze,L. S. Olschki,2002,"Paoletti, Orazio",Boboligarten|Bassin,g|s,,
BV014809022,ita,,Il principato di Carpi in epoca estense,,a cura di Gilberto Zacchè,Roma,Bulzoni,2002,"Zacchè, Gilberto",Carpi,g,BV000003126,Biblioteca del Cinquecento
BV014809024,ita,,Roma moderna,,a cura di Giorgio Ciucci. Ph. Boutry ...,Roma [u.a.],GLF Ed. Laterza,2002,"Ciucci, Giorgio|Boutry, Philippe",Rom,g,BV013434059,Storia di Roma dall'antichità a oggi
BV014809123,eng,,Software and systems modeling,,,"Berlin ; Heidelberg ; New York, NY",Springer,2002-,,Softwaresystem,s,,
BV014809293,eng,"Cooper, Kate",The virgin and the bride,,Kate Cooper,"Cambridge, Mass. [u.a.]",Harvard Univ. Press,1999,,Frauenideal|Italien,s|g,,
BV014809308,ger,,"Stadt Staufen, Münstertal/Schwarzwald",,von Wolfgang Kaiser ... [Landesdenkmalamt Baden-Württemberg],Stuttgart,Theiss,2002,"Kaiser, Wolfgang",Landkreis Breisgau-Hochschwarzwald|Architektur,g|s,BV042250090,Denkmaltopographie Baden-Württemberg
BV014809349,ger,,Kindheit und Entwicklung,,,Göttingen,Hogrefe,1999-,,,,,
BV014809564,ger,,Psychologische Rundschau,,,Göttingen ; Bern [u.a.],Hogrefe,1999-,,Psychologie,s,,
BV014809605,eng,,Zeitschrift für Psychologie,,,Göttingen,Hogrefe,2000-,,Psychologie,s,,
BV014809630,ger,,Zeitschrift für Gesundheitspsychologie,,,Göttingen ; Bern [u.a.],Hogrefe,1999-2016,,Gesundheitspsychologie,s,,
BV014809676,ger,,Zeitschrift für Entwicklungspsychologie und pädagogische Psychologie,,,Göttingen,Hogrefe,1999-,,Pädagogische Psychologie,s,,
BV014809757,ger,"Buddensieg, Tilmann",Nietzsches Italien,,Tilmann Buddensieg,Berlin,Wagenbach,2002,,"Nietzsche, Friedrich|Italien|Reiseliteratur",p|g|s,,
BV014809804,eng,,The journal of the Historical Society,,,Oxford [u.a.],Wiley-Blackwell,2002-2013,,,,,
BV014809920,ita,"Cervato, Dario",Verona sacra,,Dario Cervato,Verona,Della Scala,2000,,,,,
BV014809928,ita,"Cervato, Dario",Verona sacra,,Dario Cervato,Verona,Della Scala,2000,,,,,
BV014809988,por,"Sandão, Arthur de",Museu Municipal de Viana do Castelo,,Arthur de Sandão,Porto,Abreu,1967,,,,BV006661750,A arte em Portugal
BV014810054,por,"Simões, Manuel Rodrigues",Mosteiro de Arouca,,Manuel Rodrigues Simões Júnior. Trabalhos fotográficos de Marques Abreu Júnior,Porto,Abreu,1960,,,,BV006661750,A arte em Portugal
BV014810120,ger,,Religion in Geschichte und Gegenwart,,"hrsg. von Hans Dieter Betz, Don S. Browning, Bernd Janowski, Eberhard Jüngel",Tübingen,Mohr Siebeck,2003,"Betz, Hans Dieter|Browning, Don S.",,,,
BV014810145,eng,,French prints,,[catalogue: Eric Gillis ...] C. G. Boerner,Düsseldorf,,2002,"Gillis, Eric",Frankreich|Grafik,g|s,,
