id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV010508876,fre,,Lyon 16e,,[ont collaboré à ce numéro: Marie-Félicie Perez ...],Lyon,Inst. d'Histoire de l'Art,1994,"Perez, Marie-Félicie",Lyon|Kultur,g|s,BV037477533,Institut d'Histoire de l'Art <Lyon>: Travaux de l'Institut d'Histoire de l'Art de Lyon
BV010508947,eng,,"Historical painting techniques, materials, and studio practice",,the Getty Conservation Institute. Ed. by Arie Wallert ...,"[Marina del Rey, Calif.]",,1995,"Wallert, Arie",Maltechnik,s,,
BV010509432,ita,,Identità e alterità,,"La Biennale di Venezia, 46. Esposizione Internazionale d'Arte. [Catalogo a cura di Manlio Brusatin ...]",Venezia,Biennale di Venezia [u.a.],1995,"Brusatin, Manlio",Körper|Biennale di Venezia (Venedig)|Venedig,s|f|g,,
BV010509494,eng,,Gothic sculpture,,Paul Williamson,New Haven [u.a.],Yale Univ. Press,1995,"Williamson, Paul",Plastik|Dom Bamberg,s|g,,
BV010510359,eng,"Backman, Clifford R.",The decline and fall of medieval Sicily,,Clifford R. Backman,Cambridge u.a.,Cambridge Univ. Press,1995,,"Sizilien|Friedrich II. (Sizilien, König)",g|p,,
BV010510383,fre,"Le Brun, Charles",L' expression des passions & autres conférences,,,[Paris],Ed. Dédale,1994,"Peccatte, Christine","Le Brun, Charles|Physiognomie|Le Brun, Charles",p|s|u,,
BV010511290,ger,"Geser, Guntram",Fritz Lang,,Guntram Geser,Meitingen,Wimmer,1996,,"Metropolis|Lang, Fritz|Stummfilm",u|p|s,,
BV010511319,ger,,Kunstgeschichtliche Studien,,hrsg. von Klaus Gereon Beuckers ...,Weimar,"VDG, Verl. und Datenbank für Geisteswiss.",1995,"Beuckers, Klaus Gereon|Borger, Hugo","Deutschland|Kunst|Borger, Hugo",g|s|p,,
BV010511338,ger,"Schmalhausen, Bernd",Ich bin doch nur ein Maler,,Bernd Schmalhausen,Hildesheim u.a.,Olms,1996,,"Kunst|Deutschland|Liebermann, Max",s|g|p,BV046246948,Haskala
BV010511450,ger,"Griep, Wolfgang",Frauen reisen,,Wolfgang Griep & Annegret Pelz,Bremen,Ed. Temmen,1995,"Pelz, Annegret","Deutsch|Deutschland|Giovane di Girasole, Juliane von",s|g|p,BV010589047,Eutiner Kompendien
BV010511650,ger,,St. Barbara,,von Rolfroderich Nemitz und Dieter Thierse,Essen,Verl. Glückauf,1995,"Nemitz, Rolfroderich|Thierse, Dieter",Barbara (Heilige)|Kunst,p|s,,
BV010513335,ger,,"Frank Eugene, The dream of beauty",,ed. by Ulrich Pohlmann,München,Nazraeli Press u.a.,1995,"Eugene, Frank|Pohlmann, Ulrich","München|Kunstsoziologie|Eugene, Frank",g|s|p,,
BV010513456,fre,Origenes,Homélies sur les psaumes 36 à 38,,Origène. Texte critique établi par Emanuela Prinzivalli ...,Paris,Éd. du Cerf,1995,"Prinzivalli, Emanuela",Bibel|Homilie,u|s,BV002729566,Sources chrétiennes
BV010513476,ita,"Passini, Jean","Aragón, el camino a Santiago",,Jean Passini,Madrid,Ecole des Hautes Etudes Hispaniques [u.a.],1993,,Aragonien|Architektur,g|s,BV006188676,Casa de Velázquez <Madrid>: Collection de la Casa de Velázquez
BV010513583,ita,,Civiltà del Mezzogiorno d'Italia,,a cura di Filippo d'Oria,Salerno,Carlone,1994,"D'Oria, Filippo",Normannen|Hauteville (Familie)|Italien,s|p|g,BV010513565,Cultura scritta e memoria storica
BV010514348,fre,,Spiritualità Cluniacense,,"Centro di Studi sulla Spiritualità Medievale, Todi",Todi,Presso l'Accademia Tudertina,1960,,Kloster Cluny|Spiritualität,b|s,BV000018619,Convegni del Centro di studi sulla spiritualità medievale
BV010514391,ger,,Mario Giacomelli,,hrsg. von Karl Steinorth,Ostfildern,Cantz,1995,"Giacomelli, Mario|Steinorth, Karl","Giacomelli, Mario|Fotografie",p|s,,
BV010514676,ger,,Theologisches Wörterbuch zum Alten Testament,,"in Verbindung mit George W. Anderson, Henri Cazelles, David N. Freedmann, Shemarjahu Talmon und Gerhard Wallis hrsg. von G. Johannes Botterweck und Helmer Ringgren",Stuttgart [u.a.],Kohlhammer,1995,"Botterweck, Gerhard Johannes|Fabry, Heinz-Josef|Ringgren, Helmer",,,,
BV010514732,ita,,"La legatura dei libri antichi tra conoscenza, valorizzazione e tutela",,"Ministero per i Beni Culturali e Ambientali, Istituto Centrale per la Patologia del Libro, Ufficio Centrale per i Beni Librari e gli Istituti Culturali. A cura di Assunta DiFebo ...",Roma,,1994,"Di Febo, Assunta",Bucheinband,s,,
BV010514776,ger,Plato,Sämtliche Werke,,Platon. Hrsg. von Erich Loewenthal. Übers. von Friedrich Schleiermacher ...,Berlin ; Heidelberg [u.a.],Schneider,(1960)ca.,"Schleiermacher, Friedrich|Loewenthal, Erich",,,,
BV010514784,ger,Plato,Sämtliche Werke,,Platon. Hrsg. von Erich Loewenthal. Übers. von Friedrich Schleiermacher ...,Berlin ; Heidelberg [u.a.],Schneider,(1960)ca.,"Schleiermacher, Friedrich|Loewenthal, Erich",,,,
BV010514790,ger,Plato,Sämtliche Werke,,Platon. Hrsg. von Erich Loewenthal. Übers. von Friedrich Schleiermacher ...,Berlin ; Heidelberg [u.a.],Schneider,(1960)ca.,"Schleiermacher, Friedrich|Loewenthal, Erich",,,,
BV010514872,lat,"Mercati, Enrico",Andrea Baronci e gli altri committenti tifernati di Raffaello,,Enrico Mercati,Città di Castello,Petruzzi,1994,,Raffael|Città di Castello|Auftraggeber,p|g|s,BV010105983,Minima historica
BV010514922,ita,"Attardo de Vagnoli, Marcello","Poesie sacre, profane, eroiche",,Marcello Attardo de Vagnoli. A cura di Joseph Pace Asciak.,Catania,Soc. di Storia Patria per la Sicilia Orientale,1994,"Pace Asciak, Joseph",,,,
BV010515128,ita,,Palazzi di Puglia,,Michele Cristallo. Fotogr. di Mimmo Guglielmi,Bari,Adda,1994,"Cristallo, Michele|Guglielmi, Mimmo",Apulien|Palast,g|s,,
BV010515188,eng,"Gombrich, Ernst H.",The story of art,,E. H. Gombrich,London,Phaidon,1995,,"Kunst|Longfellow, Alden and Harlow|Boston, Mass.",s|b|g,,
BV010515337,ger,,Das Versprechen oder der lange Atem der Liebe,,[Peter Schneider ; Margarethe von Trotta],Berlin,Verl. Volk und Welt,1995,"Schneider, Peter|Trotta, Margarethe von","Trotta, Margarethe von|Das Versprechen",p|u,,
BV010515577,eng,"Hassig, Debra",Medieval bestiaries,,Debra Hassig,Cambridge [u.a.],Cambridge Univ. Press,1995,,England|Bestiarium,g|s,,
BV010515868,eng,"Treasure, Geoffrey R. R.",Mazarin,,Geoffrey Treasure,London u.a.,Routledge,1995,,"Mazarin, Jules|Frankreich|Absolutismus",p|g|s,,
BV010516393,ita,,L' architettura a Verona dal periodo napoleonico all'etá contemporanea,,a cura di Pierpaolo Brugnoli e Arturo Sandrini. Banca Popolare di Verona,Verona,Banca Popolare di Verona,1994,"Brugnoli, Pierpaolo|Sandrini, Arturo",Verona|Architektur,g|s,,
BV010516399,ita,,De strata francigena,,,Firenze,Centro Studi Romei,1993-,,Wallfahrtsweg|Via Francigena,s|g,,
BV010516832,ita,"Nibby, Antonio",Roma nell'Anno MDCCCXXXVIII,,descritta da Antonio Nibby,Roma,Tip. delle Belle Arti,1838,,,,,
BV010516848,ita,"Nibby, Antonio",Roma nell'Anno MDCCCXXXVIII,,descritta da Antonio Nibby,Roma,Tip. delle Belle Arti,1839,,,,,
BV010516862,ita,"Nibby, Antonio",Roma nell'Anno MDCCCXXXVIII,,descritta da Antonio Nibby,Roma,Tip. delle Belle Arti,1839,,,,,
BV010516871,ita,"Nibby, Antonio",Roma nell'Anno MDCCCXXXVIII,,descritta da Antonio Nibby,Roma,Tip. delle Belle Arti,1841,,,,,
BV010518425,ger,,Alles verbrannt?,,[Text und Red.:] Tobias von Elsner,Magdeburg,Magdeburger Museen,1995,"Elsner, Tobias von",Kulturhistorisches Museum Magdeburg|Kriegsverlust,b|s,BV008906823,Magdeburger Museumshefte
BV010518944,eng,"Welch, Evelyn S.",Art and authority in Renaissance Milan,,Evelyn S. Welch,New Haven [u.a.],Yale Univ. Press,1995,,Renaissance|Mailand|Sforza (Familie),s|g|p,,
BV010519078,ita,,Castiglione Falletto,,Walter Accigliaro ; Gianni Boffa ; Dario Destefanis,Cavallermaggiore,Gribaudo,1993,"Accigliaro, Walter|Boffa, Gianni|Destefanis, Dario",Castiglione Falletto|Geschichte,g|s,BV010519069,Città e paesi
BV010519187,ger,,Deutsches Literatur-Lexikon,,begr. von Wilhelm Kosch. Fortgef. von Carl Ludwig Lang. Hrsg. von Hubert Herkommer (Mittelalter) und Konrad Feilchenfeldt (ca. 1500 bis zur Gegenwart),Bern [u.a.],Francke,1996,"Herkommer, Hubert|Kosch, Wilhelm|Lang, Carl Ludwig|Herkommer, Hubert|Bigler-Marschall, Ingrid|Rupp, Heinz",,,,
BV010519265,eng,"Rubenstein, Jeffrey L.",The history of Sukkot in the Second Temple and Rabbinic periods,,by Jeffrey L. Rubenstein,"Atlanta, Georgia",Scholars Press,1995,,Laubhüttenfest,s,BV000005289,Brown Judaic studies
BV010519301,eng,,The artful eye,,ed. by Richard Gregory ...,Oxford [u.a.],Oxford Univ. Press,1995,"Gregory, Richard L.",Visuelle Wahrnehmung,s,,
BV010519543,ita,"Baldini, Umberto",Giorgio Vasari,,Umberto Baldini,Firenze,Ed. d'Arte Il Fiorino,1994,"Vasari, Giorgio","Vasari, Giorgio|Malerei",p|s,,
BV010519721,fre,,Bavière romane,,Richard Strobel ; Markus Weis,LaPierre-qui-Vire,Zodiaque,1995,"Strobel, Richard|Weis, Markus",Bayern|Kirchenbau,g|s,BV000000883,La nuit des temps
BV010519882,ger,"Lorenz, Werner",Konstruktion als Kunstwerk,,Werner Lorenz,Berlin,Mann,1995,,Berlin|Eisenarchitektur,g|s,,
BV010520509,ita,"Barbero, Alessandro",Un' oligarchia urbana,,Alessandro Barbero,Roma,Viella,1995,,Turin|Oberschicht,g|s,BV010489791,I libri di Viella
BV010520576,eng,"Eckstein, Nicholas A.",The district of the green dragon,,Nicholas A. Eckstein,[Firenze],Olschki,1995,,Florenz- Drago Verde,g,,
BV010520903,ita,"Amigoni, Jacopo",Jacopo Amigoni,,Annalisa Scarpa Sonino,Soncino,Ed. dei Soncino,1994,"Scarpa Sonino, Annalisa","Amigoni, Jacopo|Malerei",p|s,BV008887085,Mensili d'arte
BV010522123,ger,"Rode, August",Leben des Herrn Friedrich Wilhelm von Erdmannsdorff,,von August Rode,Wörlitz,Kettmann,1994,,"Erdmannsdorff, Friedrich Wilhelm von",p,,
BV010522480,ger,,Innen-Leben,,[eine Veröff. des Instituts für Kommunikationsgeschichte und Angewandte Kulturwissenschaften der Freien Universität Berlin]. Hrsg. von Hermann Haarmann,Berlin,Fannei und Walz,1995,"Haarmann, Hermann|Frühwald, Wolfgang",Deutsche,s,,
BV010525383,eng,"Hitchcock, Henry Russell",The international style,,Henry-Russell Hitchcock and Philip Johnson,New York u.a.,Norton,1995,"Johnson, Philip","Ästhetik|Johnson, Philip",s|p,,
BV010525395,ger,"Lammel, Gisold","Nachruhm, Bilder zur Kunstgeschichte",,Gisold Lammel,Münster [u.a.],LIT-Verl.,1995,,Künstler,s,BV023639272,Kunstgeschichte
BV010525798,cze,,Sborník k sedmdesátým narozeninám Karla B. Mádla,,,Praha,Štenc,1929,"Mádl, Karel B.",,,,
BV010526121,eng,"Andrews, Lew",Story and space in Renaissance art,,Lew Andrews,Cambridge [u.a.],Cambridge Univ. Press,1995,,Renaissance|Italien,s|g,,
BV010526271,eng,,Beeld en zelfbeeld in de Nederlandse kunst,,Red.: Reindert Falkenburg ... [Uitg. van: Stichting Nederlandse Kunsthistorische Publicaties],Zwolle,Waanders,1995,"Falkenburg, Reindert Leonard",Niederlande|Bildnis,g|s,BV002664896,Nederlands kunsthistorisch jaarboek
BV010526388,ita,,Giardini segreti,,Dario Lanzardo,Milano,Mondadori,1995,"Lanzardo, Dario",Italien|Garten,g|s,,
BV010526422,ita,,Annali di storia moderna e contemporanea,,"Dipartimento di Storia Moderna e Contemporanea, Università Cattolica del Sacro Cuore",Milano,EDUCatt,1995-,,Europa|Weltgeschichte,g|s,,
BV010526446,ita,,S. Maria Rezzonico,,Giovanna Virgilio,[Milano],Ist. per la Storia dell'Arte Lombarda,1993,"Virgilio, Giovanna",Santa Maria,g,,
BV010526472,ita,"Dionisotti, Carlo",Aldo Manuzio,,Carlo Dionisotti,Milano,Ed. il Polifilo,1995,,"Manuzio, Aldo Pio",p,BV000023048,Documenti sulle arti del libro
BV010526658,eng,"Brusati, Celeste",Artifice and illusion,,Celeste Brusati,Chicago [u.a.],Univ. of Chicago Press,1995,,"Hoogstraten, Samuel van|Niederlande|Trompe-l'oeil",p|g|s,,
BV010526782,eng,,The history of cartography,,ed. by J. B. Harley ...,"Chicago, Ill. [u.a.]",Univ. of Chicago Press,1992,"Harley, J. B.|Harley, J. B.|Woodward, David|Woodward, David",Südasien|Kartografie,g|s,,
BV010526820,ita,"Longhi, Roberto",Il palazzo non finito,,Roberto Longhi. A cura di Francesco Frangi ...,Milano,Electa,1995,"Frangi, Francesco","Italien|Kunst|Bellini, Giovanni",g|s|p,,
BV010526821,ita,"Leoncini, Alessandro",I tabernacoli di Siena,,Alessandro Leoncini,Siena,Nuova Immagine Ed.,1994,,Siena|Ädikula,g|s,,
BV010527167,ita,"Vacchetta, Giovanni",La Compagnia di Gesù a Mondovì,,Giovanni Vacchetta,Cuneo,"Soc. per gli Studi Storici, Archeologici ed Artistici della Provincia di Cuneo",1993,,Mondovì|Jesuiten|Geschichte,g|b|s,BV009831385,Storia e storiografia
BV010527268,ita,"Cordaro Clarenza, Vincenzo",Osservazioni sopra la storia di Catania cavate dalla storia generale di Sicilia,,del cavaliere Vincenzo Cordaro Clarenza,Catania,per Salvatore Riggio,(1833),,,,,
BV010527271,ita,"Cordaro Clarenza, Vincenzo",Osservazioni sopra la storia di Catania cavate dalla storia generale di Sicilia,,del cavaliere Vincenzo Cordaro Clarenza,Catania,per Salvatore Riggio,(1833),,,,,
BV010527274,ger,"Graepler, Carl",Der Bildhauer Johann Georg Lindt,,von Carl Graepler,,,1954,"Lindt, Johann Georg","Lindt, Johann Georg",p,,
BV010527275,ita,"Cordaro Clarenza, Vincenzo",Osservazioni sopra la storia di Catania cavate dalla storia generale di Sicilia,,del cavaliere Vincenzo Cordaro Clarenza,Catania,per Salvatore Riggio,(1833),,,,,
BV010527280,ita,"Cordaro Clarenza, Vincenzo",Osservazioni sopra la storia di Catania cavate dalla storia generale di Sicilia,,del cavaliere Vincenzo Cordaro Clarenza,Catania,per Salvatore Riggio,(1834),,,,,
BV010527586,lat,"Adrichem, Christiaan van",Theatrum terrae sanctae et biblicarum historiarum,,,Coloniae Agrippinae,Mylius,1600,,Biblische Geografie,s,,
BV010527743,fre,"Verhulst, Adriaan E.",Le paysage rural,,par Adriaan Verhulst,Turnhout,Brepols,1995,,Nordwesteuropa|Agrarlandschaft,g|s,BV037477207,Typologie des sources du moyen âge occidental
BV010527844,eng,,The painted voyage,,Michael Jacobs,London,British Museum Press,1995,"Jacobs, Michael",Forschungsreise,s,,
BV010528033,ita,,Atti della Accademia Roveretana degli Agiati,,,Rovereto,,1972-1972,,,,,
BV010528633,ger,,Handbuch der historischen Buchbestände in Deutschland,,"in Zsarb. mit Severin Corsten ... hrsg. von Bernhard Fabian. Red.: Karen Kloth, Mattthias Bauer u. Beate Kosel",Hildesheim [u.a.],Olms-Weidmann,1995,"Krause, Friedhilde|Fabian, Bernhard|Müller-Jerina, Alwin|Raabe, Paul|Dugall, Berndt",Berlin|Altbestand,g|s,,
BV010528681,fre,"Reinach, Salomon",Répertoire de la statuaire grecque et romaine,,Salomon Reinach,Paris,Leroux,1906,,,,,
BV010528683,ger,,Handbuch der historischen Buchbestände in Deutschland,,"in Zsarb. mit Severin Corsten ... hrsg. von Bernhard Fabian. Red.: Karen Kloth, Mattthias Bauer u. Beate Kosel",Hildesheim [u.a.],Olms-Weidmann,1995,"Krause, Friedhilde|Fabian, Bernhard|Müller-Jerina, Alwin|Raabe, Paul|Dugall, Berndt",Berlin|Altbestand,g|s,,
BV010528876,ita,,Splendori del Settecento veneziano,,[catalogo a cura di Giovanna Nepi Sciré ...],Milano,Electa,1995,"Nepi Scirè, Giovanna",Venedig|Kunst,g|s,,
BV010529350,ita,,Marmorari e argentieri a Roma e nel Lazio tra cinquecento e seicento,,"testi di Alberto Di Castro, Paola Peccolo, Valentina Gazzaniga",Roma,Ed. Quasar,1994,"Di Castro, Alberto|Peccolo, Paola|Gazzaniga, Valentina",Rom|Silberschmiedehandwerk,g|s,,
BV010529497,ger,"Oncken, Wilhelm","Stadt, Schloss und Hochschule Heidelberg",,von Wilhelm Oncken,Heidelberg,Meder,1874,,Heidelberg|Geschichte,g|s,,
BV010529529,ger,"Winters, Stephan",Die kollektive Vorsorge für den Pflegefall im Alter,,Stephan Winters,Frankfurt am Main,Peter Lang,[1996],,Niederlande|Pflegeversicherung,g|s,BV000000148,Finanzwissenschaftliche Schriften
BV010529550,ita,,Domenico Tempesti e I discorsi sopra l'intaglio ed ogni sorte d'intagliare in rame da lui provate e osservate dai più grand'huomini di tale professione,,a cura di Furio de Denaro,Firenze,S.P.E.S.,1994,"De Denaro, Furio|Tempesti, Domenico|Tempesti, Domenico","Tempesti, Domenico|Kupferstich|Italien",p|s|g,BV004859417,Specimen
BV010529594,ita,,Museo Gregoriano Egizio,,Jean-Claude Grenier,Roma,L'Erma di Bretschneider,1993,"Grenier, Jean-Claude",Museo Gregoriano Egizio,b,BV004620302,"Monumenti, Musei e Gallerie Pontificie <Città del Vaticano>: Guide, cataloghi Musei Vaticani"
BV010530706,ita,,L' organo monumentale della Chiesa di San Sigismondo in Cremona,,a cura di Cesare Nisoli ...,Cremona,Ed. Turris,1995,"Nisoli, Cesare",San Sigismondo|Orgel,g|s,,
BV010531056,ita,"Alberti, Leandro","Descrittione di tutta Italia, nella quale si contiene il sito di essa, l'origine, et le signorie delle città, & delle castella, co i nomi antichi, & moderni, i costumi de popoli, le conditioni de Paesi",,di L. Alberti,Vinegia,Nicolini da Sabbio,1551,,,,,
BV010531144,und,,Symbolister,,,Malmö,Allhem,1957-1957,,,,,
BV010531790,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1838),,,,,
BV010531799,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1839),,,,,
BV010531803,ger,,Spuren kostbarer Gewebe,,"Mechthild Flury-Lemberg, Gisela Illek; Mit Beiträgen von: Barbara Matuella, Gabriel Vial, Pierre Fayard",Riggisberg,Abegg-Stiftung,1995,"Flury-Lemberg, Mechthild|Illek, Gisela|Vial, Gabriel",Abegg-Stiftung|Textilien|Schweiz,b|s|g,BV037478826,Riggisberger Berichte
BV010531809,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1839),,,,,
BV010531811,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1839),,,,,
BV010531819,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1840),,,,,
BV010531823,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1840),,,,,
BV010531833,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1840),,,,,
BV010531858,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1841),,,,,
BV010531863,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1841),,,,,
BV010531868,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1841),,,,,
BV010531872,ita,"De Conti, Vincenzo",Notizie Storiche della Città di Casale del Monferrato,,di Vincenzo De-Conti,Casale,Mantelli,(1842),,,,,
BV010531891,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531895,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531898,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531901,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531903,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531906,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531908,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531910,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531911,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531913,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531914,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531915,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531920,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531921,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531923,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531927,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010531930,eng,,Catalog of the Avery Memorial Architectural Library of Columbia University,,,"Boston, Mass.",Hall,1968,,,,,
BV010532473,ita,,"Riforme, religione e politica durante il pontificato di Innocenzo XII",,a cura di Bruno Pellegrino,[Galatina],Congedo,1994,"Pellegrio, Bruno",Katholische Kirche|Kirchenreform,b|s,,
BV010532495,lat,,Acta nationis Germanicae,,[Centro per la Storia dell'Università di Padova],Padova,Antenore,1995,"Rossetti, Lucia|Mantovani, Gilda|Gamba, Antonio|Rossetti, Lucia",,,BV000003884,Fonti per la storia dell'università di Padova
BV010532810,ger,"Szelig, Michael",Push und Pull in der Markenpolitik,,Michael Szeliga,Frankfurt am Main [u.a.],Lang,1996,,Deutschland|Reifenmarkt,g|s,BV000016621,Schriften zu Marketing und Management
BV010533136,ger,"Jordan-Ruwe, Martina",Das Säulenmonument,,von Martina Jordan-Ruwe,Bonn,Habelt,1995,,Antike,s,BV006187969,Asia-Minor-Studien
BV010533314,ger,"Rohr, Christian",Der Theoderich-Panegyricus des Ennodius,,Christian Rohr,Hannover,Hahnsche Buchhandlung,1995,,"Ennodius, Magnus Felix",u,BV004576901,Monumenta Germaniae Historica <München>: Studien und Texte
BV010533805,ger,"Longhi, Roberto",Venezianische Malerei,,Roberto Longhi,Berlin,Wagenbach,1995,,"Venedig|Malerei|Tiepolo, Giovanni Battista",g|s|p,,Viatico per cinque secoli di pittura Veneziana
BV010534987,ita,"Conti, Alessandro",Pontormo,,Alessandro Conti,Milano,Ed. Jaca Book,1995,"Pontormo, Jacopo","Pontormo, Jacopo",p,BV047904380,La via lattea
BV010535001,ita,"Carminati, Marco",Cesare da Sesto,,Marco Carminati,Milano [u.a.],Jandi Sapi Ed.,1994,"Sesto, Cesare da","Sesto, Cesare da",p,,
BV010535162,ita,,I Gonzaga,,"Città di Mantova, Centro Internazionale d'Arte e di Cultura di Palazzo Te ... A cura di Silvana Balbi De Caro",Milano,Electa,1995,"Balbi De Caro, Silvana",Gonzaga (Familie)|Mantua|Mäzenatentum,p|g|s,,
BV010535256,ita,"Gentilini, Giancarlo",Una lupa medicea,,Giancarlo Gentilini ; Claudio Pizzorusso,Firenze,Pratesi,1995,"Pizzorusso, Claudio",Toskana|Bronzeplastik|Medici (Familie : 13.-18. Jahrhundert),g|s|p,,
