text_2,inventory_year,count
Plastik,2006,5
Plastik,2007,4
Plastik,2008,27
Plastik,2009,9
Plastik,2010,5
Plastik,2011,15
Plastik,2012,4
Plastik,2013,4
Plastik,2015,2
Plastik,2016,13
Plastik,2017,13
Plastik,2018,12
Plastik,2019,1
Plastik,2020,4
Plastik,2021,6
Plastik,2022,7
