id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV022823431,eng,,Frontiers of earth science in China,,,Beijing,Higher Education Press,2007-2010,,,,,
BV022823499,ger,"Schade, Sonja",Kennzahlengestütztes Controlling für mittelständische Unternehmenskooperationen,,Sonja Schade,Frankfurt am Main [u.a.],Lang,2007,,Unternehmenskooperation,s,BV000003767,Bochumer Beiträge zur Unternehmensführung und Unternehmensforschung
BV022823696,eng,,Frontiers of architecture and civil engineering in China,,,Beijing,Higher Education Press,2007-2011,,,,,
BV022823700,eng,,Australian literary studies,,University of Tasmania,St. Lucia [u.a.],Australian Literary Studies,[1990?]-,,Australien|Literatur,g|s,,
BV022823720,eng,,Frontiers of literary studies in China,,Ed. by Editorial office of Frontiers of Literary Studies in China,Beijing,Higher Education Press,2007-,,,,,
BV022823756,eng,,Frontiers of energy and power engineering in China,,,Beijing,Higher Education Press,2007-2010,,,,,
BV022824010,ita,"Mancigotti, Mario",Il Pesarese ed i suoi capolavori,,Mario Mancigotti,Pesaro,W. Stafoggia,2006,"Cantarini, Simone","Cantarini, Simone",p,,
BV022824281,ita,"Fedi, Francesca",Un programma per Melpomene,,Francesca Fedi,Milano,Ed. UNICOPLI,2007,,"Parma|Theater|Pindemonte, Ippolito",g|s|p,BV013637943,Parole allo specchio
BV022824336,ger,,Die Sichtbarkeit des Unsichtbaren,,Rudolf Bernet ... (Hrsg.),München,Fink,2009,"Bernet, Rudolf",Phänomenologie,s,,
BV022824636,eng,,Images of medieval sanctity,,ed. by Debra Higgs Strickland,Leiden [u.a.],Brill,2007,"Strickland, Debra Higgs|Dickson, Gary","Mittelalter|Dickson, Gary",s|p,BV038745701,Visualising the Middle Ages
BV022824938,rum,"Jalbă, Constantin",Mănăstirea Căldăruşani,,C. Jalbă,Bucureşti,Ed. Meridiane,1965,,Kloster Moara Vlăsiei,b,,
BV022825068,ita,,Mostra del Pordenone e della Pittura Friulana del Rinascimento,,a cura di Bruno Molajoli,[Udine],La Panarie,1939,"Molajoli, Bruno|Pordenone",Pordenone,p,,
BV022825514,pol,"Guttmejer, Karol",Guido Antonio Longhi,,Karol Guttmejer,Warszawa,Wydawn. Neriton,2006,,"Longhi, Guido Antonio|Polen|Architektur",p|g|s,,
BV022825579,pol,"Mossakowski, Stanisław",Kaplica Zygmuntowska (1515 - 1533),,Instytut Sztuki Polskiej Akademii Nauk. Stanisław Mossakowski,Warszawa,Liber Pro Arte,2007,,"Dom Krakau|Zygmunt I. (Polen, König)|Kapelle",g|p|s,,
BV022825685,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Sauder, Gerhard|Richter, Karl",,,BV026410371,btb
BV022825705,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Sauder, Gerhard|Richter, Karl",,,BV026410371,btb
BV022825717,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Reinhardt, Hartmut|Richter, Karl",,,BV026410371,btb
BV022825723,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Schlaffer, Hannelore|Richter, Karl",,,BV026410371,btb
BV022825731,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Miller, Norbert|Richter, Karl",,,BV026410371,btb
BV022825746,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Becker, Hans J.|Richter, Karl",,,BV026410371,btb
BV022825753,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Wild, Reiner|Richter, Karl",,,BV026410371,btb
BV022825762,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Kiefer, Klaus H.|Richter, Karl",,,BV026410371,btb
BV022825769,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Schings, Hans-Jürgen|Richter, Karl",,,BV026410371,btb
BV022825772,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Lange, Victor|Richter, Karl",,,BV026410371,btb
BV022825780,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Lange, Victor|Richter, Karl",,,BV026410371,btb
BV022825787,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Miller, Norbert|Neubauer, John|Richter, Karl",,,BV026410371,btb
BV022825801,ger,"Schiller, Friedrich",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Goethe, Johann Wolfgang von|Beetz, Manfred|Richter, Karl",,,BV026410371,btb
BV022825823,ger,"Schiller, Friedrich",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Goethe, Johann Wolfgang von|Beetz, Manfred|Richter, Karl",,,BV026410371,btb
BV022825835,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Siegrist, Christoph|Richter, Karl",,,BV026410371,btb
BV022825840,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Schmidt, Peter|Richter, Karl",,,BV026410371,btb
BV022825847,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Richter, Karl|Michel, Christoph|Richter, Karl",,,BV026410371,btb
BV022825852,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Richter, Karl|Richter, Karl",,,BV026410371,btb
BV022825860,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"John, Johannes|Richter, Karl",,,BV026410371,btb
BV022825866,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Becker, Hans J.|Richter, Karl",,,BV026410371,btb
BV022825871,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Henckmann, Gisela|Schneider, Irmela|Richter, Karl",,,BV026410371,btb
BV022825878,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Oechslin, Werner|Richter, Karl",,,BV026410371,btb
BV022825887,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Wild, Reiner|Richter, Karl",,,BV026410371,btb
BV022825890,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Beyer, Andreas|Miller, Norbert|Richter, Karl|Thoenes, Christof",,,BV026410371,btb
BV022826047,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Sprengel, Peter|Richter, Karl",,,BV026410371,btb
BV022826055,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Fink, Gonthier-Louis|Richter, Karl",,,BV026410371,btb
BV022826069,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Henckmann, Gisela|Richter, Karl",,,BV026410371,btb
BV022826080,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"John, Johannes|Richter, Karl",,,BV026410371,btb
BV022826095,ger,"Eckermann, Johann Peter",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Goethe, Johann Wolfgang von|Schlaffer, Heinz|Richter, Karl",,,BV026410371,btb
BV022826109,ger,"Zelter, Carl Friedrich",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Goethe, Johann Wolfgang von|Ottenberg, Hans-Günter|Richter, Karl|Zehm, Edith",,,BV026410371,btb
BV022826122,ger,"Zelter, Carl Friedrich",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Goethe, Johann Wolfgang von|Zehm, Edith|Richter, Karl|Schäfer, Sabine",,,BV026410371,btb
BV022826131,ger,"Zelter, Carl Friedrich",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Goethe, Johann Wolfgang von|Zehm, Edith|Richter, Karl",,,,
BV022826137,ger,"Goethe, Johann Wolfgang von",Sämtliche Werke nach Epochen seines Schaffens,,Johann Wolfgang Goethe. Hrsg. von Karl Richter in Zsarbeit mit Herbert G. Göpfert ; Norbert Miller und Gerhard Sauder,München,btb-Verl.,2006,"Fichtl, Gisela|Richter, Karl",,,BV026410371,btb
BV022826260,ita,,Siracusa antica e moderna,,,Roma,Gangemi,2006,,Syrakus|Architektur,g|s,BV010278364,Annali del barocco in Sicilia
BV022826289,ger,,Ausdrucksformen des europäischen und internationalen Philhellenismus vom 17.-19. Jahrhundert,,hrsg. von Evangelos Konstantinou,Frankfurt am Main [u.a.],Lang,2007,"Konstantinou, Evangelos",Philhellenismus,s,BV001777528,Philhellenische Studien
BV022826300,ita,,Il restauro del barocco nella città storica,,,Roma,Gangemi,[2004],,Barock|Italien,s|g,BV010278364,Annali del barocco in Sicilia
BV022826774,ita,,Digital philology and medieval texts,,ed. by Arianna Ciula ...,Ospedaletto (Pisa),Pacini,2007,"Ciula, Arianna",Mittellatein,s,BV022825706,"Arti, spazi, scritture"
BV022826902,eng,,Journal of Crohn's and Colitis,,European Crohn's and Colitis Organisation,Oxford,Oxford Univ. Press,2007-,,,,,
BV022826935,eng,,Economic papers,,the Economic Society of Australia,[Wechselnde Verlagsorte],,1956-,,,,,
BV022826936,eng,,Journal of dental medicine,,,Tehran,TUMS Publications,2004-,,,,,
BV022826937,eng,,China perspectives,,"publ. by the CEFC, French Centre for Research on Contemporary China",Hong Kong,CEFC,1995-,,,,,
BV022826972,eng,,Journal of business market management,,,Berlin,"Freie Universität, Marketing-Department",2007-2016,,,,,
BV022827008,eng,,Reproductive and Developmental Medicine,,Shang hai shi ji hua sheng yu ke xue yan jiu suo,Amsterdam [u.a.],Elsevier,1994-,,,,,
BV022827009,eng,,Journal of Nanjing Medical University,,,Nanjing,Nanjing Yike Daxue,2007-2009,,,,,
BV022827010,eng,,Progress in neurotherapeutics and neuropsychopharmacology,,,Cambridge,Cambridge Univ. Press,2006-,,,,,
BV022827016,eng,,OECD reviews of innovation policy,,,Paris,OECD,2007-,,,,,
BV022827017,eng,,OECD reviews of innovation policy,,,Paris,OECD,2006-,,,,,
BV022827077,eng,,Learning inquiry,,,"New York, NY",Springer,2007-2009,,,,,
BV022827080,eng,,The Australian journal of language and literacy,,Australian Literacy Educators' Association,"Perth, W.A.",Australian Reading Association,2001-,,Australien|Alphabetisierung,g|s,,
BV022827097,und,,Memorie storiche della Diocesi di Milano,,,Milano,,1954-1970,,,,,
BV022827311,ger,,Neuplatonismus und Ästhetik,,hrsg. von Verena Olejniczak Lobsien und Claudia Olk,Berlin [u.a.],de Gruyter,2007,"Olejniczak Lobsien, Verena|Olk, Claudia",Neuplatonismus,s,BV022545638,Transformationen der Antike
BV022827666,ita,,Il milione,,,Milano,,[novembre 1932]-,,,,,
BV022827678,ger,,Minerva,,,Berlin ; Leipzig,de Gruyter,1936-1936,,Gelehrter,s,,
BV022827703,und,,Miscellanea di storia ligure,,"Università di Genova, Istituto di Storia Medievale e Moderna",Genova,,1958-1966,,,,,
BV022827987,eng,,Algae,,The Korean Phycological Society,Pusan,Han'guk Choryu Hakhoe,1996-,,,,,
BV022828053,eng,,Estonian journal of earth sciences,,"publ. by the Estonian Academy of Sciences in collaboration with Tallinn University of Technology, the University of Tartu and the Geological Survey of Estonia",Tallinn,Estonian Academy Publ.,2007-,,,,,
BV022828206,eng,,European papers on the new welfare,,,Trieste,The Risk Institute,2005-,,,,,
BV022828229,eng,,Higher education in review,,Higher Education Student Association,"University Park, Pa.",The Pennsylvania State Univ.,2004-,,,,,
BV022844552,eng,"Rehberg, Friedrich",Drawings faithfully copied from nature at Naples,,,[s.l.],[s.n.],1794,,,,,
BV022859858,eng,,Asia Pacific media educator,,"University of Wollongong, Graduate School of Journalism",New Dehli,Sage,1996-2021,,,,,
BV022859859,fre,,Perspectives chinoises,,Centre d'Etudes Français sur la Chine Contemporaine,Hong Kong,CEFC,1992-,,,,,
BV022859897,eng,,Practice and evidence of the scholarship of teaching and learning in higher education,,,Glasgow,"Learning and Teaching Centre, Univ. of Glasgow",2006-,,,,,
BV022859907,eng,,Health information management journal,,published in association with Health Information Management Association Australia Limited,"Thousand Oaks, CA",Sage Publishing,1987-,,,,,
BV022859917,eng,,Biochemistry (Moscow),,,Dordrecht [u.a.],Springer Science + Business Media B.V,2007-,,,,,
BV022860035,lat,"Melanchthon, Philipp",Ethicae doctrinae elementa et enarratio,,Philipp Melanchthon. Hrsg. und eingeleitet von Günter Frank ...,Stuttgart [u.a.],Frommann-Holzboog,2008,"Frank, Günter","Melanchthon, Philipp|Melanchthon, Philipp|Ethik",u|p|s,BV023483455,Editionen zur Frühen Neuzeit
BV022860095,eng,,Journal of philosophy and scripture,,,"Villanova, Pa.",Villanova Univ.,2003-,,,,,
BV022860171,eng,,Systems and synthetic biology,,,Dordrecht,Springer Netherlands,2007-2015,,,,,
BV022860217,eng,,BioSocieties,,,Basingstoke,Palgrave Macmillan,2006-,,Biowissenschaften,s,,
BV022860236,eng,,Cell and tissue biology,,,Dordrecht [u.a.],Springer Science + Business Media B.V,2007-,,,,,
BV022860262,eng,,Debates in neuroscience,,,"New York, NY [u.a.]",Springer,2007-2007,,,,,
BV022860360,eng,,Neurochemical journal,,,Moscow,MAIK Nauka/Interperiodica Publ.,2007-,,,,,
BV022860530,eng,,Journal of the Society for American Music,,,Cambridge [u.a.],Cambridge Univ. Press,2007-,,,,,
BV022860578,ita,"Ricci, Francesco",Il Castello Aragonese di Taranto,,Francesco Ricci,Taranto,Scorpione Ed.,2007,,Castello Tarent,g,,
BV022861265,ita,"Carini, Isidoro",Lettere Bolsenesi al R. P. Giuseppe Orlando ...,,Isidoro Carini,Roma,Tip. Liturgica,1890,,,,,
BV022861391,ger,,Krieg,,hrsg. von Cord Arendes ...,Heidelberg,Winter,2007,"Arendes, Cord",Krieg,s,BV000725081,Heidelberger Abhandlungen zur Mittleren und Neueren Geschichte
BV022861623,eng,,Cultural exchange between the Low Countries and Italy,,ed. by Ingrid Alexander-Skipnes,Turnhout,Brepols,2007,"Alexander-Skipnes, Ingrid",Niederlande|Kulturaustausch,g|s,,
BV022861645,ger,,Quand la peinture était dans les livres,,sous la direction de Mara Hofmann et Caroline Zöhl ; préface d'Eberhard König,[Turnhout],Brepols,[2007],"Hofmann, Mara|Zöhl, Caroline|Avril, François","Frankreich|Buchmalerei|Avril, François",g|s|p,BV011744670,Ars nova
BV022861659,eng,,Invisible hands?,,ed. by Natasja Peeters,Leuven [u.a.],Peeters,2007,"Peeters, Natasja",Niederlande|Atelier,g|s,BV016492042,Groningen studies in cultural change
BV022861667,eng,,Titian,,ed. by Joanna Woods-Marsden. Introd. by David Rosand,Turnhout,Brepols,2007,"Woods-Marsden, Joanna|Rosand, David|Vecellio, Tiziano","Vecellio, Tiziano",p,,
BV022861683,eng,,Central European drawings from the National Gallery of Canada,,Mitchell B. Frank ...,Ottawa,National Gallery of Canada,2007,"Frank, Mitchell B.",Mitteleuropa|Zeichnung|National Gallery of Canada,g|s|b,,
BV022861696,ita,,Laocoonte in Lombardia,,[testi di] Marcello Albini ... . A cura di Gemma Sena Chiesa ...,Milano,Viennepierre,2007,"Sena Chiesa, Gemma|Albini, Marcello",Lombardei|Hagesander|Rezeption,g|u|s,BV013033859,Parabordi
BV022861863,eng,,The city and the senses,,ed. by Alexander Cowan ...,Aldershot [u.a.],Ashgate Publ.,2007,"Cowan, Alexander","Europa|Großstadt|Ury, Lesser",g|s|p,,
BV022861901,ger,,Volkacher Bote,,,Volkach,Akad.,2012-,,,,,
BV022863621,ger,,KIM-DINI-Technology-Watch-Report,,hrsg. von: Kompetenzzentrum für Interoperable Metadaten (KIM) ; Deutsche Initiative für Netzwerkinformation DINI e.V.,"Frankfurt, Main ; Göttingen",KIM,2007-2007,,,,,
BV022863635,ita,"Tommasi, Giugurta",Dell'historie di Siena,,"Giugurta Tommasi. Introd., trascrizione e indice dei nomi a cura di Mario De Gregorio",Siena,Accad. Senese degli Intronati,2007,"De Gregorio, Mario",,,,
BV022863686,ger,,Kunst und Künstler,,,Berlin,Cassirer,1903-1933,,,,,
BV022863812,und,,Les musées de France,,,Paris,,1911-1914,,,,,
BV022863864,und,,Notiziario arte contemporanea,,,Bari,Ed. Dedalo,1968-1974,,,,,
BV022864206,eng,,Journal of applied non-classical logics,,,London,Taylor & Francis,1991-,,,,,
