id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV024637397,ger,"Myers, Bernard Samuel",Malerei des Expressionismus,,Bernard S. Myers,Köln,DuMont Schauberg,1957,,Deutschland|Malerei,g|s,,The German Expressionists
BV024638999,ger,"Otte, Heinrich",Geschichte der romanischen Baukunst in Deutschland,,von Heinrich Otte,Leipzig,Weigel,1874,,Architektur,s,,
BV024640141,eng,,From Madina to Metropolis,,ed. by L. Carl Brown,"Princeton, N.J.",Darwin Press,1973,"Brown, Leon Carl",Naher Osten|Stadtentwicklung,g|s,,
BV024645139,dut,"Engelbregt, Jacobus H. A.",Het Utrechts Psalterium,,J. H. A. Engelbregt,Utrecht,Dekker & Gumbert,1965,,Buchmalerei,s,BV002788566,Orbis artium
BV024648748,ger,"Niebelschütz, Ernst von",Halberstadt,,Ernst von Niebelschütz,Berlin,Dt. Kunstverl.,1937,,Halberstadt,g,,
BV024649044,ger,"König, René",Niccoló Machiavelli,,René Koenig,Erlenbach-Zuerich,Rentsch,1941,,"Machiavelli, Niccolò",p,,
BV024657749,ger,,Die Bau- und Kunstdenkmäler des Kreises Bielefeld-Stadt,,bearb. von A. Ludorff. Mit geschichtlichen Einl. von K. Schrader,Münster i.W.,Schöningh,1906,"Ludorff, Albert|Schrader, K.",Bielefeld|Baudenkmal,g|s,BV002348774,Die Bau- und Kunstdenkmäler von Westfalen
BV024658913,ger,"Lichtwark, Alfred",Vom Arbeitsfeld des Dilettantismus,,Alfred Lichtwark,Berlin,Bruno Cassirer,1907,,Deutschland|Kunst,g|s,BV023933378,"Lichtwark, Alfred"
BV024660098,ita,"Falqui, Enrico",Bibliografia e iconografia del futurismo,,Enrico Falqui,Firenze,Sansoni,1959 [gedruckt] 1958,,Futurismus,s,BV042365981,Contributi alla biblioteca bibliografica italica
BV024661926,eng,,Wilton House and English Palladianism,,Royal Commission on the Historical Monuments of England. John Bold with John Reeves,London,H.M.S.O,1988,"Bold, John|Reeves, John","Wilton House|Palladio, Andrea|Fortleben",g|p|s,,
BV024672853,eng,"Godfrey, Frederick M.",Early Venetian Painters,,,London,Tiranti,1954,,Venedig|Malerei,g|s,,
BV024676324,fre,"Jamot, Paul",Les Le Nain,,,,,1929,,,,,
BV024680581,eng,,Life and thought in the early middle ages,,[Hrsg.] Robert S. Hoyt,Minneapolis,Univ. of Minnesota Pr.,1968,"Hoyt, Robert S.",,,,
BV024688017,ita,"Rotili, Mario",Fortuna di Michelangelo nell'incisione,,,,,1964,,Michelangelo (Buonarroti),p,,
BV024234326,ger,,Reichenau,,,,,1956,,,,,
BV024236467,ger,,400 Jahre Bayerische Staatsbibliothek,,,,,1958,,Buchmalerei,s,,
BV024241538,ger,,Zeichnungen alter Meister aus polnischen Sammlungen,,,Braunschweig,,1981,,Grafik,s,,
BV024243222,ger,"Gutensohn, Johann Gottfried",Sammlung von Denkmalen und Verzierungen der Baukunst in Rom aus dem 15ten und 16ten Jahrhundert,,"gez., radirt und hrsg. von G. Gutensohn und J. Thuermer",Dresden,,1832,"Thürmer, Joseph",,,,
BV024243445,ita,"Grassi, Giorgio",Casa dello studente a Chieti,,Giorgio Grassi ; Antonio Monestiroli,Roma,Ed. Kappa,1980,"Monestiroli, Antonio","Grassi, Giorgio|Chieti|Studentenwohnheim",p|g|s,,
BV024243514,ita,"Giuliani, Aldo",Monumenti centri storici ambienti,,,,,1966,,,,,
BV024243515,ita,"Forno, Giuliano",L' indagine urbanistica,,Giuliano Forno,Genova,Vitali e Ghianda,1967,,Italien|Denkmalpflege,g|s,,
BV024243572,ita,,Architettura del presente e città del passato,,a cura di Uberto Siola,[Brescia],Shakespeare & Co.,1984,"Siola, Uberto",Städtebau,s,,
BV024244203,ita,"Venturelli, Enzo",Urbanistica spaziale,,Enzo Venturelli,Torino,Pozzo,1960,,,,,
BV024245388,ita,"De Lucchi, Michele",Progetti di abitazioni verticali,,Michele De Lucchi ; a cura di Paolo Bulletti,Firenze,Il candelaio,1978,,"De Lucchi, Michele",p,BV038747743,Invenzioni d'uso
BV024246597,spa,"Torres, Elías","Guia de arquitectura de Ibiza y Formentera, <islas Pitiusas>",,Elias Torres,Barcelona,Gaya ciencia,1981,,Ibiza|Architektur,g|s,,
BV024246600,ger,"Reimer, Gottfried",Die Verwendung des Wassers in der Gartenkunst vom Mittelalter bis zur Gegenwart in Deutschland,,,,,1935,,,,,
BV024246997,ita,"Fanelli, Giovanni",Città antica in Toscana,,Giovanni Fanelli ; Francesco Trivisonno,Firenze,Sansoni,1982,"Trivisonno, Francesco",Toskana|Altstadt,g|s,,
BV024247900,ita,"Aymonino, Carlo",Campus scolastico a Pesaro,,Carlo Aymonino,Roma,Ed. Kappa,1980,,,,,
BV024247971,eng,"Schillinger, Joseph",The mathematical basis of the arts,,by Joseph Schillinger,New York <<[u.a.]>>,Philosophical library,1966,,Mathematik,s,,
BV024249709,ger,"Meurer, Moritz",Italienische Majolica-Fliesen aus dem Ende des funfzehnten und Anfang des sechszehnten Jahrhunderts,,,,,1881,,,,,
BV024250856,eng,"Bottineau, Yves",Iberian-American Baroque,,Yves Bottineau,London,MacDonald,1971,,Iberische Halbinsel|Architektur,g|s,,
BV024253227,eng,"Burckhardt, Jacob",The architecture of the Italian Renaissance,,Jacob Burckhardt ; translated by James Palmes ; revised and edited by Peter Murray,London,Secker & Warburg,1985,"Palmes, James|Murray, Peter","Italien|Architektur|Burckhardt, Jacob",g|s|u,,Die Baukunst der Renaissance in Italien
BV024253685,fre,"Cabanne, Pierre",Entretiens avec Marcel Duchamp,,,Paris,Belfond,1967,"Duchamp, Marcel","Duchamp, Marcel",p,,
BV024254094,ita,"Caniggia, Gianfranco",Strutture dello spazio antropico,,Gianfranco Caniggia,Firenze,Uniedit,1976,,Städtebau,s,,
BV024254417,ger,"Carstens, Asmus Jakob",Zeichnungen von Asmus Jacob Carstens in der Grossherzoglichen Kunstsammlung zu Weimar,,in Umrissen gestochen und herausgegeben von G.W. Müller ; mit Erläuterungen von Chr. Schuchardt,Weimar,bei Hermann Böhlau,[1849-1863],"Müller, G. W.|Schuchardt, Christian|Böhlau, Hermann|Weigel, Rudolph",,,,
BV024254657,ita,,Catalogo della biblioteca,,Società degli Ingegneri e degli Architetti Italiani,Roma,,1898,,,,,
BV024254866,ita,,Centri storici e progettazione,,a cura di Adriana Baculo Giusti,Napoli,Cop. ed. di Economia e Commercio,1975,"Baculo Giusti, Adriana",,,,
BV024256326,lat,"Aldrich, Henry","Elementa Architecturae Civilis Ad Vitruvii Veterumque Disciplinam, Et Recentiorum Praesertim A Palladii Exempla Probatiora Concinnata",,"Auctore Henrico Aldrich, S.T.P. Aedis Christi Olim Decano",Oxonii,Prostant apud D. Prince et J. Cooke,1789,,,,,
BV024256619,ita,"Aloi, Roberto",Camini e ambiente,,,,,1963,,,,,
BV024256628,fre,Alophe,"Le passé, le présent et l'avenir de la photographie",,par M. Alophe,Paris,"E. Dentu, libraire-éditeur",1861,,,,,
BV024257733,ita,"Apollonj Ghetti, Bruno M.",Architettura della Tuscia,,,,,1960,,,,,
BV024260578,ita,Vignola,Regola Delli Cinqve Ordini d'Architettvra,,Di M. Iacomo Barozzio Da Vignola,in Siena,Pietro Marchetti For.,[1635],"Michelangelo|Oppi, Bernardo|Bandinelli, Volunnio|Marchetti, Pietro",Italien|Architektur|Vignola|Vignola,g|s|p|u,,La Regola delli cinque ordini d'architettura
BV024261704,eng,"Beaver, Patrick",A history of lighthouses,,Patrick Beaver,London,Davies,1971,,,,,
BV024262135,ita,"Beguinot, Corrado",Urbanistica,,,,,1964,,,,,
