id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV009082501,ger,,Die deutsche Plastik des vierzehnten Jahrhunderts,,Wilhelm Pinder,München,Kurt Wolff Verlag,[1925],"Pinder, Wilhelm",Deutschland|Plastik,g|s,,
BV009082510,ger,"Darmstaedter, Robert",Die Auferweckung des Lazarus in der altchristlichen und byzantinischen Kunst,,von Robert Darmstaedter,Bern,Arnaud,1955,,Auferweckung des Lazarus|Christliche Kunst|Byzantinisches Reich,u|s|g,,
BV009082520,ger,"Feulner, Adolf",Skulptur und Malerei des 18. Jahrhunderts in Deutschland,,von Adolf Feulner,Wildpark-Potsdam,Akad. Verl.-Ges. Athenaion,1929,,Deutschland|Plastik,g|s,,
BV009082537,fre,"Sacopoulo, Marina",La Theotokos a la mandorle de Lythrankomi,,,Paris,Maisonneuve,1975,,Ikonographie,s,,
BV009082559,fre,"Fendri, Mohamed",Basiliques chrétiennes de la Skhira,,Mohamed Fendri,Paris,Pr. Univ. de France,1961,,,,,
BV009082560,fre,"Chatzēdakēs, Manolēs",Icones de Saint-Georges des Grecs et de la collection de l'Institut,,Manolis Chatzidakis,Venise,Pozza,1962,,Venedig|Ikonenmalerei,g|s,BV002799681,Istituto Ellenico di Studi Bizantini e Postbizantini <Venezia>: Biblioteca dell' Istituto Ellenico di Studi Bizantini et Postbizantini di Venezia
BV009082568,ita,,Bibbia istoriata padovana della fine del Trecento,,a cura di Gianfranco Folena e Gian Lorenzo Mellini,Venezia,Pozza,1962,"Folena, Gianfranco|Mellini, Gian Lorenzo",British Library|Bibliothek|Padua|Buchmalerei,b|u|g|s,BV001888254,Saggi e studi di storia dell'arte
BV009082572,ger,"Greenhill, Eleanor Simmons",Die geistigen Voraussetzungen der Bilderreihe des Speculum Virginum,,von Eleanor Simmons Greenhill,"Münster, Westf.",Aschendorff,1962,,Speculum virginum|Judit (Biblische Person)|Ikonographie|Deutschland,u|p|s|g,BV005870706,Beiträge zur Geschichte der Philosophie und Theologie des Mittelalters
BV009082582,ger,"Geisler, Irmingard",Oberrheinische Plastik um 1400,,Irmingard Geisler,Berlin,Mann,1957,,Oberrheinisches Tiefland|Plastik,g|s,BV001887831,Forschungen zur Geschichte der Kunst am Oberrhein
BV009082584,ger,"Eichborn, Kurt von",Der Skulpturencyklus in der Vorhalle des Freiburger Münsters und seine Stellung in der Plastik des Oberrheins,,von Kurt Moriz-Eichhorn,Strassburg,Heitz,1899,,Münster Freiburg|Vorhalle,g|s,BV004079375,Studien zur deutschen Kunstgeschichte
BV009082723,gre,,Byzantines toichographies kai eikones,,Ethnike Pinakotheke,Athena,Hypurgeion Politismu kai Epistēmon,1976,,Griechenland|Ikonenmalerei,g|s,,
BV009083497,eng,"Etseoglu, Rodonikē",Mistras,,,Athen,Apollo Ed.,1977,,,,,
BV009083498,eng,,Novgorod,,[introd. and comp. by Mikhail Karger],Leningrad,Aurora Art Publishers,1975,"Karger, Michail K.",Nowgorod|Architektur,g|s,,
BV009083522,ger,"Schneider, Ivan",Die Ikonenmalerei,,von Ivan Schneider und Peter Fedorov. Hrsg. und überarb. von Heinz Skrobucha,Recklinghausen,Bongers,1978,"Fedorov, Peter|Skrobucha, Heinz Paul Gerhard",Russland|Ikonenmalerei,g|s,,Technika ikonopisi
BV009083592,rus,,Vizantijskaja miniatjura,,V.D. Lichačeva,Moskva,Iskusstvo,1977,"Lichačeva, Vera D.",Byzantinisches Reich|Buchmalerei,g|s,,
BV009083673,rus,"Vzdornov, Gerolʹd Ivanovič",Freski Feofana Greka v cerkvi Spasa Preobraženija v Novgorode,,,Moskva,Izdat. Iskusstvo,1976,,Feofan (Grek),p,,
BV009084713,ger,"Stein, Dietrich",Der Beginn des byzantinischen Bilderstreites und seine Entwicklung bis in die 40er Jahre des 8. Jahrhunderts,,Dietrich Stein,München,Univ.,1980,,Byzantinisches Reich|Bilderstreit,g|s,BV039537197,Miscellanea Byzantina Monacensia
BV009084730,rus,"Evseeva, Lilija Michajlovna",Živopisʹ drevnej Tveri,,L. M. Evseeva ; I. A. Kočetkov ; V. N. Sergeev,Moskva,Iskusstvo,1974,"Kočetkov, Igorʹ Aleksandrovič|Sergeev, Viktor N.",Fürstentum Twer|Malerei,g|s,,
BV009085406,ger,"Klauser, Theodor","Franz Joseph Dölger, 1879 - 1940",,dargest. von Theodor Klauser,"Münster, Westfalen",Aschendorff,1980,,"Dölger, Franz Joseph",p,,
BV009085407,ger,,Bilder vom Menschen in der Kunst des Abendlandes,,[Katalogred. Brigitte Hüfler. Kataloggestaltung: Wieland Schütz],Berlin,Mann,1980,"Hüfler, Brigitte|Schütz, Wieland",Mensch,s,,
BV009086456,fre,"Empeirikos-Kumunduros, Alexandros",L' École crétoise,,Alexandre Embiricos. Préface de Paul Lemerle,Paris,Les Belles Lettres,1967,"Lemerle, Paul",Katharina (von Alexandria)|Ikonographie|Kreta,p|s|g,BV020537012,Collection de l'Institut d'Études Byzantines et Néohelleniques de l'Universite de Paris
BV009087628,ita,"Cortesi, Giuseppe",Classe paleocristiana e paleobizantina,,Giuseppe Cortesi,Ravenna,Sirri,1980,,Sant'Apollinare in Classe,g,,
BV009088196,ger,"Haas, Robert",Anton Bruckner,,Robert Haas,Potsdam,Akad. Verl.-Ges. Athenaion,1934,,"Bruckner, Anton",p,,
BV009088346,ger,"Fabricius, Ulrich",Die Legende im Bild des ersten Jahrtausends der Kirche,,,Kassel,Oncken,1956,,Tobias|Ikonographie|Apokryphen|Byzanz,p|s|u|g,,
BV009089791,ger,"Deuchler, Florens",Der Tausendblumenteppich in Bern,,Einf. von Florens Deuchler,Stuttgart,Reclam,1966,,"Millefleurs-Teppich|LeHaze, Jehan|Bernisches Historisches Museum|Beneluxländer",s|u|b|g,BV001892447,Werkmonographien zur bildenden Kunst
BV009090460,eng,"Mpuras, Charalampos Th.",Nea moni on chios,,Charalambos Bouras,Athens,Commercial Bank of Greece,1982,,Chios|Kloster,g|s,,
BV009090493,ita,"Pelliccioni, Giovanni",Le nuove scoperte sulle origini del Battistero Lateranense,,Giovanni Pelliccioni,[Roma],Tipogr. Poliglotta Vaticana,1973,,San Giovanni in Laterano|Baptisterium,g|s,BV002599529,Atti della Pontificia Accademia Romana di Archeologia
BV009091064,und,,Die Malerei Dalmatiens des 15. und 16. Jahrhunderts,,Kruno Prijatelj. Farbtafeln: von Milan Babić ...,Zagreb,Udruženi Izdavači,1983,"Prijatelj, Kruno|Babić, Milan",Dalmatien|Malerei,g|s,,
BV009091305,grc,,Die Oracula Sibyllina,,bearb. ... von Johannes Geffcken,Leipzig,Zentral-Antiquariat,1967,"Geffcken, Johannes",Oracula Sibyllina,u,BV046804412,Die griechischen christlichen Schriftsteller der ersten drei Jahrhunderte
BV009091354,eng,"Geanakoplos, Deno John",Byzantine East and Latin West,,Deno J. Geanakoplos,Oxford,Blackwell,1966,,Byzantinisches Reich|Kunststil,g|s,,
BV009091442,grc,Dorotheus,Oeuvres spirituelles,,"Dorothée de Gaza. Introd., texte grec, trad. et notes par Dom L. Regnault et Dom J. de Préville",Paris,Éd. du Cerf,1963,"Regnault, Lucien|Préville, J. de",,,BV002729566,Sources chrétiennes
BV009091610,ita,"Darsy, Félix",Santa Sabina,,F. Darsy,Roma,Marietti,1961,,Santa Sabina,g,BV001890508,Le chiese di Roma illustrate
BV009091611,ita,"Apollonj Ghetti, Bruno M.",Santa Prassede,,B. M. Apollonj Ghetti,Roma,Marietti,1961,,Santa Prassede,g,BV001890508,Le chiese di Roma illustrate
BV009091615,ita,,Ravenna paleocristiana e bizantina,,Hrsg. von Carlo Pacher*,Trento,Saturnia,1969,"Pacher, Carlo",,,,
BV009091625,ita,"Matthiae, Guglielmo",SS. Cosma e Damiano,,G. Matthiae,Roma,Marietti,[ca. 1960],,Santi Cosma e Damiano,g,BV001890508,Le chiese di Roma illustrate
BV009091756,ger,"L'Orange, Hans Peter",Studien zur Geschichte des spätantiken Porträts,,von H. P. L'Orange,Oslo [u.a.],Aschehoug [u.a.],1933,,Spätantike|Mittelmeerraum,s|g,BV005622948,Instituttet for Sammenlignende Kulturforskning
BV009091796,ger,"Kratz, Hubert",Die Stadtkirche in Friedberg Oberhessen,,Hubert Kratz. Hrsg. vom Vorstand d. evang. Stadtkirchenbau-Vereins,Friedberg,Damm,1901,,,,,
BV009091920,hrv,"Balabanov, Kosta",Ikone iz Makedonije,,Kosta Balabanov. Fotografije Mladen Grčević,Beograd u.a.,Jugoslavija,1969,"Grčeviḱ, Mladen",Nordmazedonien|Ikone,g|s,,
BV009091926,ger,"Lange, Reinhold",Das Marienbild der frühen Jahrhunderte,,,Recklinghausen,Bongers,1969,,Mariendarstellung,s,,
BV009091927,ger,"Milošević, Desanka",Die Heiligen Serbiens,,,Recklinghausen,Bongers,1968,,Serbien|Heiliger,g|s,,
BV009091928,ger,"Skrobucha, Heinz Paul Gerhard",Maria,,Heinz Skrobucha,Recklinghausen,Bongers,1967,,"Russland|Maria (von Nazaret, Biblische Person)|Ikone",g|p|s,,
BV009091929,ger,"Tatić-Djurić, Mirjana",Das Bild der Engel,,Mirjana Tatić-Djurić,Recklinghausen,Bongers,1962,,Engel,s,,
BV009091937,ger,,Ikonenmalerhandbuch der Familie Stroganow,,Slavisches Institut München,München,Slav. Inst.,1965,,Stroganov (Familie)|Russland|Ikonenmalerei,p|g|s,,
BV009091985,ger,"Hoffmann, Richard",Michelangelo,,mit einer Einl. von Richard Hoffmann,Augsburg,Filser,1929,Michelangelo,Michelangelo (Buonarroti),u,,
BV009092030,fre,"Puyvelde, Leo van",Les primitifs flamands,,Leo van Puyvelde,Bruxelles,Elsevier,1959,,Niederlande|Malerei,g|s,,
BV009092118,ger,"Jäger, Otto A.",Aethiopische Miniaturen,,mit e. Einl. von Otto A. Jäger,Berlin,Mann,1957,,Äthiopien|Buchmalerei,g|s,,
BV009092125,eng,,The Veroli Casket,,Victoria and Albert Museum. By John Beckwith,London,Her Majesty's Stationery Office,1962,"Beckwith, John Gordon",Victoria and Albert Museum|Byzantinisches Reich|Schatulle,b|g|s,,
BV009092157,ger,"Gaettens, Richard",Der Minerva-As auf die Unterwerfung Samniums 290 v. Chr.,,von R. Gaettens,Halle (Saale),Riechmann,1940,,,,,
BV009092212,ger,"Quitzsch, Heinz",Verlust der Kunstwissenschaft?,,Heinz Quitzsch,Leipzig,Seemann,1963,,"Sedlmayr, Hans|Deutschland|Kunstbetrachtung",p|g|s,,
BV009092279,ger,"Sommer, Gustav",Beschreibende Darstellung der älteren Bau- und Kunstdenkmäler des Kreises Weissenfels,,... bearb. von Gustav Sommer,Halle a. d. S.,Hendel,1880,,Weißenfels|Baudenkmal,g|s,BV004844733,Beschreibende Darstellung der älteren Bau- und Kunstdenkmäler der Provinz Sachsen und angrenzender Gebiete
BV009092282,ger,,Beschreibende Darstellung der älteren Bau- und Kunstdenkmäler des Kreises Eckartsberga,,bearb. von Gustav Sommer. Heinrich Otte ... Hrsg. von d. Hist. Comm. d. Provinz Sachsen,Halle a. d. S.,Hendel,1883,"Sommer, Gustav|Otte, Heinrich",Eckartsberga|Baudenkmal,g|s,BV004844733,Beschreibende Darstellung der älteren Bau- und Kunstdenkmäler der Provinz Sachsen
BV009092290,eng,"Bognetti, Gian Piero",Castelseprio,,a cura di Gian Piero Bognetti,Venezia,Pozza,1960,,Castelseprio,g,BV008833449,Problemi di critica antichi e moderni
BV009092292,ita,"Faino, Bernardino",Catalogo delle chiese di Brescia,,Bernardino Faino. A cura di Camillo Boselli,Brescia,Geroldi,1961,"Boselli, Camillo",Brescia|Sakralbau,g|s,,
BV009092297,ita,"Bognetti, Gian Piero",Castelseprio e altre glorie varesine,,Gian Piero Bognetti,Milano,Alfieri & Lacroix,1961,,Castelseprio|Freskomalerei,g|s,,
BV009092554,eng,"Armstrong, Elizabeth","Robert Estienne, royal printer",,,Appleford,Sutton Courtenay Pr.,1986,,"Estienne, Robert",p,BV008913770,Courtenay studies in Reformation theology
BV009092593,ita,"Brusin, Giovanni",Aquileia e Grado,,,Padova,Tip. Antoniana,1964,,Aquileja,g,,
BV009092627,srp,"Kondić, Vladimir",Carićin grad,,Vladimir Kondić ; Vladislav Popović,Beograd,CANU,1977,"Popvić, Vladislav",,,BV036825088,Galerija Srpske Akademije Nauka i Umetnosti
BV009092629,dan,"Bay, Sv. Aage",Den første kristne kunst,,Sv. Aage Bay,Odense,Odense Universitetsforlag,1975,,,,,
BV009093137,eng,,Byzantium at Princeton,,"Dept. of Art and Archaelogy, Princeton Univ. ... Ed. by Slobodan Ćurčić ...",Princeton,,1986,"Ćurčić, Slobodan",Byzantinisches Reich|Kunst,g|s,,
BV009093237,lat,,Officium immaculatae conceptionis beatae Mariae virginis,,,Campoduni,Koesel,1868,,,,,
BV009093837,ita,,Aquileia,,B. Forlati Tamaro ; L. Bertacchi,Padova,Antoniana,1962,"Forlati Tamaro, Bruna|Bertacchi, Luisa",Museo Paleocristiano,b,,
BV009093839,ita,"Merati, Augusto",Antichi monumenti Monzesi esistenti e scomparsi,,Augusto Merati,Monza,Tip. soziale,1966,,Monza,g,,
BV009093924,ger,"Huber, Paul",Athos,,Einf.: Peter Sutermeister,Stuttgart,Hallwag,1966,"Sutermeister, Peter",Ikonographie|Athos,s|g,BV002808700,Orbis Pictus.
BV009093925,ita,"Bovini, Giuseppe",Edifici di culto di Ravenna d'età preteodoriciana,,Giuseppe Bovini,Bologna,Pàtron,1969,,Ravenna|Sakralbau,g|s,,
BV009093926,ita,"Bovini, Giuseppe",Edifici di culto d'età paleocristiana nel territorio Ravennate di classe,,Giuseppe Bovini,Bologna,PÀTRON,1969,,Ravenna|Sakralbau,g|s,,
BV009093929,ger,,Romanische Kunst in Belgien,,André Courtens. Fotos von Jean Roubier. Dt. Übers. von Dieter Messner,Wien ; München,Schroll,1969,"Courtens, André|Roubier, Jean",Romanik|Belgien,s|g,,
BV009093931,ita,"Farioli Campanati, Raffaella",Pitture di epoca tarda nelle catacombe romane,,Raffaella Farioli,Ravenna,Longo,1963,,Rom|Friedhof,g|s,BV002798947,"Collana di quaderni di antichità ravennati, cristiane e bizantine"
BV009094279,grc,Diadochus,Oeuvres spirituelles,,"Diadoque de Photicé. Introd., texte crit., trad. et notes de Édouard DesPlaces [SJ]",Paris,Éd. du Cerf,1966,"Des Places, Edouard",,,BV002729566,Sources chrétiennes
BV009094291,fre,"Reekmans, Louis",La tombe du pape Corneille et sa région cémétériale,,Louis Reekmans,Città del Vaticano,Pont. Ist. di Archeologia Cristiana,1964,,Cornelius (Papst)|Grab|Kallistus-Katakombe,p|s|g,BV037477641,Roma sotterranea cristiana.
BV009095116,ger,"Lessing, Erich",Ravenna - Steine reden,,Farbfotografie: Erich Lessing. Einführung: Wolfgang Stadler,Freiburg ; Basel ; Wien,Herder,1970,"Stadler, Wolfgang",Ravenna|Mosaik,g|s,,
BV009095118,ger,"Lifšic, Michail Aleksandrovič",Karl Marx und die Ästhetik,,Michail Lifschitz,Dresden,Verl. der Kunst,1967,,"Marx, Karl|Ästhetik|Deutschland",p|s|g,BV000001322,Fundus-Bücher
BV009095119,ger,"Neubauer, Edith",Armenische Baukunst vom vierten bis vierzehnten Jahrhundert,,Edith Neubauer,Dresden,Verl. der Kunst,1970,,Armenien|Architektur,g|s,,
BV009095368,eng,"Hordynsʹkyj, Svjatoslav Jaroslavovyč",The Ukrainian Icon of the XIIth to XVIIIth Centuries,,,Philadelphia,Providence Ass.,1973,,Russland|Ikonenmalerei,g|s,,
BV009095697,ita,"Ammann, Albert M.",La pittura sacra bizantina,,Alberto M. Ammann S. J.,Roma,Pontificium Institutum Orientalium Studiorum,1957,,Malerei|Byzantinisches Reich,s|g,,
BV009095834,ger,"Krauss, Friedrich",Paestum - die griechischen Tempel,,Friedrich Krauss. Mit einem Vorwort von G. Gruben und einem Beitrag von D. Mertens,Berlin,Mann,1976,"Mertens, Dieter|Gruben, Gottfried",Paestum|Ausgrabung,g|s,,
BV009096295,ita,"Scrinari, Valnea Santa Maria",I capitelli romani di Aquileia,,Valnea Scrinari,Aquileia,,1952,,Aquileja|Kapitell,g|s,BV006179081,Associazione Nazionale per Aquileia: Quaderno
BV009096801,ger,,Altrussische Baukunst,,Hubert Faensen ... Fotos von Klaus G. Beyer,Wien ; München,Schroll,1972,"Faensen, Hubert|Beyer, Klaus G.",Russland|Architektur,g|s,,
BV009097565,ger,"Hiltebrandt, Philipp",Papsttum und Kirche,,Philipp Hiltebrandt,Stuttgart,Union-Verl.,1957,,Papst,s,,
