id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV000030684,ger,,Graphik in Holland,,[Katalogbearb.: Konrad Renger ; Dorothea Schmidt],München,,1982,"Velde, Esaias van den|Velde, Jan van de|Rembrandt|Ostade, Adriaen van|Renger, Konrad|Schmidt, Dorothea","Niederlande|Grafik|Staatliche Graphische Sammlung München|Ostade, Adriaen van",g|s|b|p,,
BV000030886,ger,,Colloquium Die Stilistische Entwicklung der Italienischen Musik zwischen 1770 und 1830 und ihre Beziehungen zum Norden,,hrsg. von Friedrich Lippmann,[Laaber],"Volk, Laaber",1982,"Lippmann, Friedrich",Italien|Musikalischer Stil,g|s,BV008002204,Analecta musicologica
BV000030980,ger,"May, Georg",Ludwig Kaas,,von Georg May,Amsterdam,Grüner,(1981),,,,BV000003453,Kanonistische Studien und Texte
BV000030982,ger,"May, Georg",Ludwig Kaas,,von Georg May,Amsterdam,Grüner,(1982),,,,BV000003453,Kanonistische Studien und Texte
BV000030984,ger,"May, Georg",Ludwig Kaas,,von Georg May,Amsterdam,Grüner,(1982),,,,BV000003453,Kanonistische Studien und Texte
BV000031355,ita,"Bonifacio, Achille",Catalogo degli incunabuli della Biblioteca Universitaria di Messina,,Achille Bonifacio,Firenze,Olschki,1982,,Inkunabel|Università degli studi di Messina Biblioteca,s|b,BV037477166,Biblioteca di bibliografia italiana
BV000031484,ita,,Guida alla città etrusca e al Museo di Marzabotto,,"a cura di Guido A. Mansuelli, Anna Maria Brizzolara, Sandro de Maria, Giuseppe Sassatelli, Daniele Vitali",Bologna,Edizioni Alfa,1982,"Mansuelli, Guido A.|Brizzolara, Anna Maria|De Maria, Sandro|Sassatelli, Giuseppe|Vitali, Daniele",Marzabotto|Museo Etrusco Pompeo Aria|Ausgrabung,g|b|s,BV000003408,Guide Jolly
BV000031564,ita,"Vecchi, Maurizia",Torcello,,,Roma,L'Erma di Bretschneider,1982,,Torcello|Archäologie,g|s,BV000003095,Studia archaeologica
BV000031818,dut,,Verzamelen in Nederland,,[red. deel 32: J. P. Filedt Kok ...],Haarlem,Fibula- van Dishoeck,1982,"Filedt Kok, J. P.",Niederlande|Kunst,g|s,BV002664896,Nederlands kunsthistorisch jaarboek
BV000032256,ger,,Die Antike und ihre Wirkung auf die Kunst Europas,,Württembergischer Verein der Freunde des Humanistischen Gymnasiums. [Mitarb.:] Herwarth Röttgen ...,Stuttgart,"Württemberg. Verein der Freunde des Humanistischen Gymnasiums, Verein für die Pflege Humanistischen Bildungsgutes",1982,"Röttgen, Herwarth",Antike|Europa,s|g,BV000001495,Humanistische Bildung
BV000032691,fre,,La représentation de l'Antiquité au Moyen Age,,"Univ. de Picardie, Centre d'Etudes Médiévales. Publ. par les soins de Danielle Buschinger ...",Wien,Halosar,1982,"Buschinger, Danielle",Antike,s,BV000000998,Wiener Arbeiten zur germanischen Altertumskunde und Philologie
BV000033061,ger,"Zurhake, Monika",Filmische Realitätsaneignung,,Monika Zurhake,Heidelberg,Winter,1982,,"Filmtheorie|Symphonie Diagonale|Richter, Hans",s|u|p,BV000003488,Reihe Siegen
BV000034068,ita,,Bibliografia topografica della colonizzazione Greca in Italia e nelle isole Tirreniche,,dir. da G. Nenci ...,Pisa [u.a.],Scuola Normale Superiore [u.a.],1984,"Nenci, Giuseppe",,,,
BV000034069,ita,,Bibliografia topografica della colonizzazione Greca in Italia e nelle isole Tirreniche,,dir. da G. Nenci ...,Pisa [u.a.],Scuola Normale Superiore [u.a.],1985,"Nenci, Giuseppe",,,,
BV000034606,eng,"Scribner, Charles",The triumph of the Eucharist,,"by Charles Scribner, III","Ann Arbor, Mich.",UMI Research Pr.,1982,,"Rubens, Peter Paul|Rubens, Peter Paul|Bildteppich|Beneluxländer",u|p|s|g,BV000003569,Studies in Baroque art history
BV000034779,ger,"Blumenthal, Uta-Renate",Der Investiturstreit,,Uta-Renate Blumenthal,Stuttgart [u.a.],Kohlhammer,1982,,Investiturstreit,s,BV040234519,Urban-Taschenbücher
BV000034901,ger,,Ideologie und Herrschaft im Mittelalter,,hrsg. von Max Kerner,Darmstadt,Wiss. Buchges.,1982,"Kerner, Max",Herrschaft,s,BV000000802,Wege der Forschung
BV000035613,ger,"Leppmann, Wolfgang",Winckelmann,,Wolfgang Leppmann,Bern ; München,Scherz,1982,,"Winckelmann, Johann Joachim",p,,
BV000035623,ger,"Maier, Franz Georg",Cypern,,Franz Georg Maier,München,Beck,1982,,Zypern|Geschichte,g|s,,
BV000035639,eng,"Read, Benedict",Victorian sculpture,,Benedict Read,New Haven [u.a.],Yale Univ. Press,1982,,Großbritannien|Plastik,g|s,,
BV000036165,eng,"Howard, Seymour",Bartolomeo Cavaceppi,,Seymour Howard,New York [u.a.],Garland,1982,,"Cavaceppi, Bartolomeo|Italien|Restaurierung",p|g|s,,
BV000036663,ger,,Literarisches Mäzenatentum,,hrsg. von Joachim Bumke,Darmstadt,Wiss. Buchges.,1982,"Bumke, Joachim",Mäzenatentum,s,BV000000802,Wege der Forschung
BV000036722,ger,"Kern, Hermann",Labyrinthe,,,München,Prestel,1982,,Labyrinth,s,,
BV000037153,ger,"Kurz, Gerhard","Metapher, Allegorie, Symbol",,Gerhard Kurz,Göttingen,Vandenhoeck & Ruprecht,1982,,Ikonographie,s,BV000004160,Kleine Vandenhoeck-Reihe
BV000037538,ger,"Rehfus-Dechêne, Birgit",Farbengebung und Farbenlehre in der deutschen Malerei um 1800,,,München,Dt. Kunstverl.,1982,,"Deutschland|Malerei|Mengs, Anton Raphael",g|s|p,BV037477561,Kunstwissenschaftliche Studien
BV000037645,ger,"Fritz, Johann Michael",Goldschmiedekunst der Gotik in Mitteleuropa,,Johann Michael Fritz,München,Verlag C.H. Beck,1982,,Mitteleuropa|Goldschmiedekunst,g|s,,
BV000037656,ger,"Marschall, Horst Karl",Friedrich von Thiersch,,Horst Karl Marschall,München,Prestel,1982,"Thiersch, Friedrich von","Thiersch, Friedrich von|Deutschland|Architektur",p|g|s,BV005542358,Materialien zur Kunst des 19. Jahrhunderts
BV000037975,ger,,Das Goldene Evangelienbuch von Echternach,,"Germanisches Nationalmuseum Nürnberg, Bibliothek. Von Rainer Kahsnitz ; Ursula Mende ; Elisabeth Rücker",Frankfurt am Main,Fischer,1982,"Kahsnitz, Rainer|Mende, Ursula|Rücker, Elisabeth",Codex aureus Epternacensis|Germanisches Nationalmuseum|Buchmalerei|Deutschland,u|b|s|g,,
BV000037977,ita,,Leonardo all'Ambrosiana,,a cura di Augusto Marinoni ...,Milano,Electa,1982,"Marinoni, Augusto|Leonardo",Leonardo (da Vinci)|Zeichnung|Biblioteca Ambrosiana|Italien,p|s|b|g,BV000001090,Fontes ambrosiani
BV000038072,ger,"Benzing, Josef",Die Buchdrucker des 16. und 17. Jahrhunderts im deutschen Sprachgebiet,,Josef Benzing,Wiesbaden,Harrassowitz,1982,,Deutschland|Buchdruck,g|s,BV000005165,Beiträge zum Buch- und Bibliothekswesen
BV000038076,eng,,Fifty years,,,New York,Kraus,1982,,H. P. Kraus|Rara,b|s,,
BV000038612,ger,,Theologisches Wörterbuch zum Alten Testament,,"in Verbindung mit George W. Anderson, Henri Cazelles, David N. Freedmann, Shemarjahu Talmon und Gerhard Wallis hrsg. von G. Johannes Botterweck und Helmer Ringgren",Stuttgart [u.a.],Kohlhammer,1973,"Botterweck, Gerhard Johannes|Fabry, Heinz-Josef|Ringgren, Helmer",,,,
BV000038613,heb,,Theologisches Wörterbuch zum Alten Testament,,"in Verbindung mit George W. Anderson, Henri Cazelles, David N. Freedmann, Shemarjahu Talmon und Gerhard Wallis hrsg. von G. Johannes Botterweck und Helmer Ringgren",Stuttgart [u.a.],Kohlhammer,1977,"Botterweck, Gerhard Johannes|Fabry, Heinz-Josef|Ringgren, Helmer",,,,
BV000038614,ger,,Theologisches Wörterbuch zum Alten Testament,,"in Verbindung mit George W. Anderson, Henri Cazelles, David N. Freedmann, Shemarjahu Talmon und Gerhard Wallis hrsg. von G. Johannes Botterweck und Helmer Ringgren",Stuttgart [u.a.],Kohlhammer,1982,"Botterweck, Gerhard Johannes|Fabry, Heinz-Josef|Ringgren, Helmer",,,,
BV000038615,ger,,Theologisches Wörterbuch zum Alten Testament,,"in Verbindung mit George W. Anderson, Henri Cazelles, David N. Freedmann, Shemarjahu Talmon und Gerhard Wallis hrsg. von G. Johannes Botterweck und Helmer Ringgren",Stuttgart [u.a.],Kohlhammer,1984,"Botterweck, Gerhard Johannes|Fabry, Heinz-Josef|Ringgren, Helmer",,,,
BV000038616,ger,,Theologisches Wörterbuch zum Alten Testament,,"in Verbindung mit George W. Anderson, Henri Cazelles, David N. Freedmann, Shemarjahu Talmon und Gerhard Wallis hrsg. von G. Johannes Botterweck und Helmer Ringgren",Stuttgart [u.a.],Kohlhammer,1986,"Botterweck, Gerhard Johannes|Fabry, Heinz-Josef|Ringgren, Helmer",,,,
BV000038850,ita,"Ceratto, Marina",Il Chi è? delle donne italiane,,Marina Ceratto,Milano,Mondadori,1982,,Italien|Frau,g|s,,
BV000038942,ger,,Die Zisterzienser,,hrsg. von Kaspar Elm ...,Köln,Rheinland-Verl. [u.a.],1982,"Elm, Kaspar|Elm, Kaspar",,,,
BV000038943,ger,,Kunst des Mittelalters in Armenien,,Burchard Brentjes ... ; Aufn.: K. G. Beyer ...,Wien ; München,Schroll,1982,"Brentjes, Burchard|Beyer, Klaus G.",Armenien|Kunst,g|s,,
BV000039145,ger,,Römische Sarkophage,,von Guntram Koch und Hellmut Sichtermann,München,Beck,1982,"Koch, Guntram|Sichtermann, Hellmut",Römisches Reich|Sarkophag,g|s,,
BV000039147,ger,,Das Buch im Orient,,"[Koordination der Ausstellung und Katalogred.: Karl Dachs. Verf. der Katalogbeschr.: Julius Aßfalg ... Ausstellung: Paul Gerhard Dannhauer, Alfons Dufey, Günter Grönbold]",Wiesbaden,Reichert,1982,"Dachs, Karl|Assfalg, Julius|Grönbold, Günter|Dannhauer, Paul Gerhard|Dufey, Alfons",Bayerische Staatsbibliothek|Ferner Osten|Handschrift,b|g|s,,
BV000039198,ger,"Asche, Kurt",Das Bürgerhaus in Oldenburg,,von Kurt Asche,Tübingen,Wasmuth,1982,,Oldenburg (Oldenburg)|Bürgerhaus,g|s,BV000002026,Das deutsche Bürgerhaus
BV000039200,eng,"Miller, Naomi",Heavenly caves,,Naomi Miller,New York,Braziller,1982,,Grotte,s,,
BV000039201,eng,,"Avanguardia, Transavanguardia",,a cura di Achille Bonito Oliva,Milano,Electa,1982,"Bonito Oliva, Achille",Avantgarde,s,,
BV000039397,ger,,Lexikon der Informatik und Datenverarbeitung,,hrsg. von Hans-Jochen Schneider,München u.a.,Oldenbourg,1983,"Schneider, Hans-Jochen",Informatik,s,,
BV000039468,eng,"Bell, Robert E.",Dictionary of classical mythology,,,Oxford u.a.,ABC Clio,1982,,Antike,s,,
BV000039527,ger,"Clutton, Cecil",Taschenuhren,,Cecil Clutton ; George Daniels,München,Beck,1982,"Daniels, George",Taschenuhr,s,,Watches
BV000039551,ger,,Die Glassammlung des Bayerischen Nationalmuseums München,,bearb. von Rainer Rückert,München,Hirmer,(1982),"Rückert, Rainer",,,BV038751918,Kataloge des Bayerischen Nationalmuseums
BV000039553,ger,,Die Glassammlung des Bayerischen Nationalmuseums München,,bearb. von Rainer Rückert,München,Hirmer,(1982),"Rückert, Rainer",,,BV038751918,Kataloge des Bayerischen Nationalmuseums
BV000039787,ger,"Förschner, Gisela","Glaspasten, geschnittene Steine, arabische Münzgewichte",,Gisela Förschner,Melsungen,Verlag Gutenberg,1982,,Historisches Museum Frankfurt Münzsammlung|Gemme|Arabien,b|s|g,BV000895553,Kleine Schriften des Historischen Museums
BV000040260,ger,"Huth, Hans",Die Kunstdenkmäler des Stadtkreises Mannheim,,bearb. von Hans Huth,München,Dt. Kunstverl.,1982,,,,,
BV000040261,ger,"Huth, Hans",Die Kunstdenkmäler des Stadtkreises Mannheim,,bearb. von Hans Huth,München,Dt. Kunstverl.,1982,,,,,
BV000040372,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1975,,,,,
BV000040373,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1975,,,,,
BV000040374,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1975,,,,,
BV000040375,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1977,,,,,
BV000040376,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1977,,,,,
BV000040377,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1978,,,,,
BV000040378,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1979,,,,,
BV000040379,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1980,,,,,
BV000040380,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1981,,,,,
BV000040381,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1982,,,,,
BV000040382,ger,"Stieger, Franz",Opernlexikon,,Franz Stieger,Tutzing,Schneider,1983,,,,,
BV000040383,fre,"Tillet, Louise-Marie",Bretagne romane,,,[Paris],Zodiaque,1982,,Bretagne|Architektur,g|s,BV000000883,La nuit des temps
BV000040459,eng,,Catalogue of paintings,,Cleveland Museum of Art,"Cleveland, Ohio",,1974,,,,,
BV000040460,eng,,Catalogue of paintings,,Cleveland Museum of Art,"Cleveland, Ohio",,1982,,,,,
BV000040710,ger,"Kühlmann, Wilhelm",Gelehrtenrepublik und Fürstenstaat,,Wilhelm Kühlmann,Tübingen,Niemeyer,1982,,Deutschland|Humanismus,g|s,BV000001835,Studien und Texte zur Sozialgeschichte der Literatur
BV000040927,ita,,Francesco d'Assisi,,[dir. ed.: Carlo Pirovano] ...,Milano,Electa,1982,"Pirovano, Carlo|Porzio, Francesco|Selvafolta, Ornella",,,,
BV000040928,ita,,Francesco d'Assisi,,[dir. ed.: Carlo Pirovano] ...,Milano,Electa,1982,"Pirovano, Carlo|Porzio, Francesco|Selvafolta, Ornella",,,,
BV000040929,ita,,Francesco d'Assisi,,[dir. ed.: Carlo Pirovano] ...,Milano,Electa,1982,"Pirovano, Carlo|Porzio, Francesco|Selvafolta, Ornella",,,,
BV000040935,lat,Nikolaus,Nicolai de Cusa opera omnia,,ed. ... Ludovicus Hagemann,Lipsiae [u.a.],Meiner,1986,"Hagemann, Ludwig",,,,Cribratio alkorani
BV000040936,lat,Nikolaus,Nicolai de Cusa opera omnia,,ed. comm. illustr. Raymundus Klibansky ...,Lipsiae [u.a.],Meiner,1982,,,,,Opera omnia
BV000041047,ger,"Goethe, Johann Wolfgang von",Johann Wolfgang Goethe zu Bildern,,hrsg. von Christoph Michel ...,Frankfurt am Main,Insel-Verl.,1982,"Michel, Christoph",,,BV008238049,"Insel-Verlag Anton Kippenberg <Frankfurt, Main>: Insel-Almanach auf das Jahr ..."
BV000042173,ger,"Lietz, Sabine",Das Fenster des Barock,,Sabine Lietz,München,Dt. Kunstverl.,1982,,Fenster|Mitteleuropa,s|g,BV037477561,Kunstwissenschaftliche Studien
BV000042225,ita,"Colonna, Vittoria",Rime,,Vottoria Colonna. A cura di Alan Bullock,Roma [u.a.],Laterza,1982,"Bullock, Alan","Sandoval de Castro, Diego|Lyrik",p|s,BV000000736,Scrittori d'Italia
BV000042546,ger,"Buchner, Edmund",Die Sonnenuhr des Augustus,,Edmund Buchner,Mainz am Rhein,<<von>> Zabern,1982,,"Rom|Augustus (Römisches Reich, Kaiser)|Sonnenuhr",g|p|s,,
BV000042901,ger,"Renger-Patzsch, Albert",Ruhrgebiet-Landschaften 1927 - 1935,,Albert Renger-Patzsch. Ann u. Jürgen Wilde. Mit einem Text von Dieter Thoma Im Ruhrgebiet,Köln,DuMont,1982,"Wilde, Ann|Wilde, Jürgen","Renger-Patzsch, Albert|Ruhrgebiet|Landschaftsfotografie",p|g|s,,
BV000043014,fre,Barsabas,Sur le Christ et les églises,,"Barsabée de Jérusalem. Introd., éd. du texte géorgien inéd. et trad. française par Michel van Esbroeck","Turnhout, Belgique",Brepols,1982,"Van Esbroeck, Michel",Theologie,s,BV035929039,Patrologia orientalis
BV000043346,ger,,Jenseitsvorstellungen in Antike und Christentum,,... im Auftr. ... hrsg. von Theodor Klauser ...,"Münster, Westfalen",Aschendorff,1982,"Stuiber, Alfred|Klauser, Theodor","Jenseitsglaube|Stuiber, Alfred",s|p,,
BV000043416,eng,,Crusader art in the twelfth century,,The British School of Archaeology in Jerusalem. Ed. by Jaroslav Folda,Oxford,B.A.R.,1982,"Folda, Jaroslav",Kreuzfahrer,s,BV023549802,British archaeological reports
BV000043480,ger,,Forschungen zur Villa Albani,,hrsg. von Herbert Beck und Peter C. Bol,Berlin,Mann,1982,"Beck, Herbert|Bol, Peter C.",Villa Albani|Architektur,g|s,BV000002080,Frankfurter Forschungen zur Kunst
BV000043652,eng,"Rhodes, Dennis E.",A catalogue of incunabula in all the libraries of Oxford University outside the Bodleian,,Dennis E. Rhodes,Oxford,Clarendon Pr.,1982,,University of Oxford|Bibliothek|Oxford,b|s|g,,
BV000044082,ger,,Köpfe der Lutherzeit,,hrsg. von Werner Hofmann. [Katalog: Eckhard Schaar u. Gisela Hopp. Beitr. von: Werner Hofmann u. Peter-Klaus Schuster],München,Prestel,1983,"Hofmann, Werner|Schaar, Eckhard|Hopp, Gisela","Ferdinand I. (Heiliges Römisches Reich, Kaiser)|Bildnis",p|s,,
BV000044094,ger,,Geschichte als Paradigma,,hrsg. von Gerhard Charles Rump,Bonn,Habelt,1982,"Rump, Gerhard Charles",Geschichtsphilosophie,s,BV000005398,Kunstwissenschaftliche Thesenhefte
BV000044237,eng,"Okada, Barbra T.",Netsuke,,by Barbra Teri Okada,New York,Abrams,1982,,Metropolitan Museum of Art|Netsuke,b|s,,
BV000045941,eng,"Levi D'Ancona, Mirella",Botticelli's Primavera,,,Firenze,Olschki,1983,,"Botticelli, Sandro|Botticelli, Sandro|Ikonographie",u|p|s,BV000005508,Arte e archeologia
BV000046118,ita,"Colli, Luisa Martina","Arte, artigianato e tecnica nella poetica di Le Corbusier",,Luisa Martina Colli,Roma [u.a.],Laterza,1982,,Le Corbusier,p,BV000000689,Biblioteca di cultura moderna
BV000046363,eng,"Hunter, Sam",Arnaldo Pomodoro,,Sam Hunter,New York,Abbeville Pr.,1982,,"Pomodoro, Arnaldo",p,,
BV000046405,eng,"Brown, Judith C.",In the shadow of Florence,,Judith C. Brown,New York u.a.,Oxford Univ. Press,1982,,Pescia,g,,
BV000047254,ita,"Portoghesi, Paolo",Borromini nella cultura europea,,,Roma u.a.,Laterza,1982,,"Borromini, Francesco",p,,
BV000047528,ger,"Wollheim, Richard",Objekte der Kunst,,Richard Wollheim. Übers. von Max Looser,Frankfurt am Main,Suhrkamp,1982,,Kunst,s,BV000903717,Arts and its objects
BV000047912,ger,Anselm,Wahrheit und Freiheit,,Anselm von Canterbury. [Übers. und eingel. von Hansjürgen Verweyen],Einsiedeln,Johannes-Verl.,1982,"Verweyen, Hansjürgen",Willensfreiheit,s,BV000005660,Christliche Meister
BV000048222,ger,"Laule, Bernhard",Schloß Madrid,,,Hildesheim [u.a.],Olms,1983,,Schloss Madrid|Architektur,g|s,BV035415984,Studien zur Kunstgeschichte
BV000048552,ger,,Bronzen von der Antike bis zur Gegenwart,,[Hrsg. Peter Bloch],Berlin,,1983,"Bloch, Peter",Staatliche Museen zu Berlin|Bronzekunst,b|s,,
BV000048766,ger,,Systematische Musikwissenschaft,,Carl Dahlhaus/Helga de la Motte-Haber (Hg.),Wiesbaden,Akadademische Verlagsgesellschaft Athenaion,[1982],"Dahlhaus, Carl|La Motte-Haber, Helga de",Systematische Musikwissenschaft,s,BV000001949,Neues Handbuch der Musikwissenschaft
BV000049093,ger,"Kolb, Karl",Wehrkirchen in Europa,,Karl Kolb,Würzburg,Echter-Verl.,1983,,Wehrkirche|Europa,s|g,,
BV000049757,ger,,Gemälde bis 1900,,"Rheinisches Landesmuseum, Bonn. Bearb. von Fritz Goldkuhle, Ingeborg Krueger und Hans M. Schmidt",Köln [u.a.],Rheinland-Verl. [u.a.],1982,"Goldkuhle, Fritz|Krueger, Ingeborg|Schmidt, Hans M.",Rheinisches Landesmuseum Bonn|Malerei,b|s,BV037477877,Kunst und Altertum am Rhein
BV000050264,ita,,Contributi alla storia della chiesa padovana nell'età moderna e contemporanea,,,Padova,Ist. per la Storia Ecclesiastica Padovana,1982,,,,BV002670485,Fonti e ricerche di storia ecclesiastica padovana
BV000050266,ita,,Contributi alla storia della chiesa padovana nell'età moderna e contemporanea,,,Padova,Ist. per la Storia Ecclesiastica Padovana,1984,,,,BV002670485,Fonti e ricerche di storia ecclesiastica padovana
BV000051103,ger,Aesopus,Esope,,[Übers.:] Julien Macho. Eingel. u. hrsg. nach d. Edition von 1486 von Beate Hecker,Hamburg,Roman. Seminar d. Univ. Hamburg,1982,"Macho, Julien|Hecker, Beate","Aesopus|Übersetzung|Macho, Julien",u|s|p,BV000002684,Fabulae
BV000051199,ger,"Frommel, Christoph Luitpold",Der Palazzo Venezia in Rom,,Christoph Luitpold Frommel,Opladen,Westdt. Verl.,1982,,Palazzo Venezia,g,,
BV000051261,eng,"Ladis, Andrew",Taddeo Gaddi,,,Columbia [u.a.],Univ. of Missouri Pr.,1982,"Gaddi, Taddeo","Gaddi, Taddeo",p,,
BV000051870,ita,,Studi sullo stato di conservazione della Cappella degli Scrovegni in Padova,,Maurizio Marabelli ... ha coordinato la ricerca. Giovanni Urbani ...,Roma,Ist. Poligrafico e Zecca dello Stato,1982,"Marabelli, Maurizio|Urbani, Giovanni",Giotto (di Bondone)|Freskomalerei|Arenakapelle,p|s|g,,
BV000052154,ger,"Schiller, Christian",Staatsausgaben und crowding-out-Effekte,,Christian Schiller,Frankfurt am Main ; Bern,Verlag Peter Lang,[1983],,Öffentliche Ausgaben,s,BV000000148,Finanzwissenschaftliche Schriften
BV000052189,ger,"Hase-Schmundt, Ulrike von",Capogrossi,,,St. Gallen,Erker,1982,"Capogrossi, Giuseppe","Capogrossi, Giuseppe|Druckgrafik",p|s,,
BV000052480,ger,"Wolters, Jochem",Die Granulation,,Jochem Wolters,München,Callwey,1983,,Granulation,s,,
BV000052920,ger,"Osten, Gert von der",Hans Baldung Grien,,Gert von der Osten,Berlin,Deutscher Verlag für Kunstwissenschaft,1983,"Baldung Grien, Hans","Baldung Grien, Hans|Malerei",p|s,BV035416098,Jahresgabe des Deutschen Vereins für Kunstwissenschaft
BV000053069,ger,"Fassbinder, Rainer Werner",Querelle-Filmbuch,,Rainer Werner Fassbinder. Photogr. von Roger Fritz. Hrsg. von Dieter Schidor ...,München,Schirmer-Mosel,1982,"Fritz, Roger|Schidor, Dieter","Fassbinder, Rainer Werner|Querelle",p|u,,
BV000053168,ger,,Die Ikonen,,[Verf.:] Kurt Weitzmann ... [Die dt. Übers. besorgte Thomas Münster],Freiburg [u.a.],Herder,1982,"Weitzmann, Kurt",Ikone|Sinaikloster,s|b,,
