id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV025390122,eng,"Black, Charlene Villaseñor",Creating the cult of St. Joseph,,Charlene Villaseñor Black,"Princeton, NJ [u.a.]",Princeton Univ. Press,2006,,"Spanien|Josef (von Nazaret, Heiliger, Biblische Person)|Heiligenverehrung",g|p|s,,
BV025392254,ger,"Scala, Rudolf von",Der pyrrhische Krieg,,Rudolf von Scala,Berlin [u.a.],Parrisius,1884,,,,,
BV025392391,ita,Trilussa,Cento favole,,di Trilussa,Verona,A. Mondadori,1934,,,,,
BV025392574,ger,"Strobl, Andreas",Curt Glaser,,Andreas Strobl,Köln [u.a.],Böhlau,2005,,"Deutschland|Sammlung|Glaser, Curt",g|s|p,,
BV025392630,lat,"Junel, Bertil",In Cassium Felicem studia,,Bertil Junel,Upsaliae,Almqvist & Wiksell,1936,,,,,
BV025394221,eng,,Kristeller reconsidered,,edited by John Monfasani,"New York, N.Y.",Italica Press,2006,"Monfasani, John","Kristeller, Paul Oskar",p,,
BV025395197,ger,"Humboldt, Alexander von",Briefe von Alexander von Humboldt an Christian Carl Josias Bunsen,,neu ed. von Ingo Schwarz,Berlin,Rohrwall-Verl.,2006,"Bunsen, Christian Karl Josias von|Schwarz, Ingo","Humboldt, Alexander von",p,,
BV025397298,eng,,Handbook of Disaster Research,,ed. by Havidan Rodriguez ...,New York,Springer,2006,"Rodríguez, Havidán",Katastrophe,s,,
BV025397627,ger,"Neuwirth, Josef",Der Dom St. Veit zu Prag,,von Joseph Neuwirth,[S.l.],,[1897],,,,,
BV025397905,ita,"Casiraghi, Giampietro",La diocesi di Torino nel medioevo,,Giampietro Casiraghi,Torino,Palazzo Carignano,1979,,,,BV045911517,Biblioteca storica subalpina
BV025398267,eng,"Carrier, David",Museum skepticism,,David Carrier,Durham [u.a.],Duke Univ. Press,2006,,Kunstmuseum|J. Paul Getty Museum,s|b,,
BV025398868,ita,,Giuseppe Terragni,,texto Giovanna D'Amia. Foto Enzo Pifferi,Como,Pifferi,2003,"D'Amia, Giovanna|Pifferi, Enzo|Terragni, Giuseppe","Italien|Architektur|Terragni, Giuseppe",g|s|p,,
BV025399404,ger,,Politische Mythen,,hrsg. von Peter Tepe ...,Würzburg,Königshausen & Neumann,2006,"Tepe, Peter|Anton, Herbert",Politik,s,BV019447850,Mythos
BV025400606,ger,"Fritzler, Helmut",Die Birgittenkirche zu Danzig,,von Helmut Fritzler,Danzig,Kafemann,1940,,,,BV001895518,Bau- und Kunstforschung im deutschen Osten
BV025400777,ger,"Heuckelum, Mercedes van",Spiritualistische Strömungen an den Höfen von Aragon und Anjou während der Höhe des Armutsstreites,,von Mercedes von Heuckelum,Berlin [u.a.],Dr. Walther Rothschild,1912,,Anjou (Familie)|Aragonier,p|s,BV026429692,Abhandlungen zur Mittleren und Neueren Geschichte
BV025401558,rum,"Oprescu, George",Sculptura românească,,G. Oprescu,Bucureşti,Ed. Meridiane,1965,,"Aman, Theodor|Bildnis|Rumänien",p|s|g,,
BV025401971,ita,"Valente, Angela",Gioacchino Murat e l'Italia meridionale,,Angela Valente,Torino,Einaudi,1965,,,,BV000008319,Biblioteca di cultura storica
BV025402182,fre,"Zeiller, Jacques",Les origines chrétiennes dans la province romaine de Dalmatie,,par Jacques Zeiller,Paris,Champion,1906,,Dalmatien,g,,
BV025402688,fre,,Villes de Hongrie,,réd. par Norbert Siklósi,[Budapest],Éd. du Front Populaire Patriotique,1959,"Siklósi, Norbert",,,,
BV025403647,lat,Hieronymus,Cronica gestorum ac factorum memorabilium civitatis Bononie,,ed. a Fratre Hyeronimo de Bursellis (ab urbe cond. ad a. 1497). Con la continuazione di Vicenzo Spargiati (1498 - 1584). A cura di Albano Sorbelli,Città di Castello,Lapi,1912 [erschienen] 1929,"Spargiati, Vincenzo|Sorbelli, Albano",,,BV002785445,Rerum Italicarum scriptores
BV025404039,lat,,Cronica gestorum in partibus Lombardie et reliquis Italie,,a cura di Giuliano Bonazzi,Città di Castello,Lapi,1904 [erschienen] 1910,"Bonazzi, Giuliano",,,BV002785445,Rerum Italicarum scriptores
BV025404238,eng,"Henderson, John",The Medieval world of Isidore of Seville,,John Henderson,Cambridge,Cambridge Univ. Press,2007,,Isidorus (Hispalensis),p,,
BV025404630,ger,"Dengel, Ignaz Philipp",Der Aufenthalt Kaiser Josephs II. in Rom im Jahre 1769,,Ignaz Philipp Dengel,Wien,Herder,1926,,,,,
BV025406173,ita,"Zibawi, Mahmoud",L'oasi egiziana di Bagawat,,Mahmoud Zibawi. Pref. di ...,Milano,Jaca Book,2005,,el- Bagawat|Kapelle,g|s,,Bagawat : peintures paléochrétiennes d'Égypte
BV025406311,fre,"Funck-Brentano, Frantz",La renaissance,,Frantz Funck-Brentano,Paris,Fayard,1935,,,,,
BV025406570,ger,"Menzel, Adolph von",Menzel,,ausgew. und eingel. von Emil Waldmann,München,Delphin-Verl.,[1917],"Waldmann, Emil","Menzel, Adolph von",p,,
BV025406713,ger,"Bruhns, Leo",Die Anfänge der Renaissance in der Grabplastik des ehemaligen Bistums Würzburg,,Leo Bruhns,Leipzig,Hedrich,1912,"Bruhns, Leo",Katholische Kirche Diözese Würzburg|Grabplastik,b|s,,
BV025406932,ita,,Giulio Carlo Argan,,[a cura di Stefano Valeri],Roma,CAM,2005,"Valeri, Stefano","Argan, Giulio Carlo",p,BV002565560,Storia dell'arte
BV025407533,ita,"Mengs, Anton Raphael",Opere di Antonio Raffaello Mengs,,publ. dal cavaliere D. Giuseppe Niccola d'Azara e in questa ed. corr. ed aumentate dall' avvocato Carlo Fea,Roma,Pagliarini,1787,"Nibiano, José Nicolás de Azara de|Fèa, Carlo",,,,
BV025407738,eng,"Bynum, Caroline Walker",Metamorphosis and identity,,Caroline Walker Bynum,"New York, NY",Zone Books,2005,,"Identität|Ovidius Naso, Publius|Bernard (Clairvaux, Abt, Heiliger)",s|u|p,,
BV025408284,eng,"Marks, Richard",Image and devotion in late medieval England,,Richard Marks,Stroud,Sutton Publishing,2004,,England|Kunst,g|s,,
BV025411248,ger,"Schauss, Martin",Die Leonardische Flora,,von Martin Schauss. Mit einer chemischen Untersuchung von Georg Pinkus,Leipzig,Wigand,1910,"Pinkus, Georg",Leonardo (da Vinci)|Fälschung|Leonardo (da Vinci),u|s|p,,
BV025412780,ger,"Grimme, Karin H.",Jean-Auguste-Dominique Ingres,,Karin H. Grimme,Hong Kong [u.a.],Taschen,2006,"Ingres, Jean-Auguste-Dominique","Ingres, Jean-Auguste-Dominique",p,,
BV025413837,eng,,"Claes Oldenburg, Coosje van Bruggen",,[exhibition curators and catalogue ed. Ida Gianelli ...],Milano,Skira,2006,"Gianelli, Ida|Bruggen, Coosje van|Oldenburg, Claes","Oldenburg, Claes",p,,
BV025414019,ita,"Russi, Michele",Paleografia e diplomatica de' Documenti delle Province Napolitane,,per Michele Russi,Napoli,Tipogr. Rinaldi & Sellitto,1883,,,,,
BV025414131,fre,"Baridon, Laurent",L' art et l'histoire de la caricature,,Laurent Baridon ; Martial Guédron,Paris,Citadelles & Mazenod,2006,"Guédron, Martial",Karikatur,s,,
BV025414172,eng,,Moonrise over Europe,,Paul Spencer-Longhurst,London,Wilson,2006,"Spencer-Longhurst, Paul|Dahl, Johan Christian","Landschaftsmalerei|Dahl, Johan C.",s|p,,
BV025414570,fre,"Serejski, Marian Henryk",Joachim Lelewel et la science historique de son temps,,Maian Serejski,Wrocław [u.a.],Zakł. Narod. im. Ossolinskich,1963,,"Lelewel, Joachim",p,,
BV025414881,ger,"Spranger, Eduard",Die Kulturzyklentheorie und das Problem des Kulturverfalls,,von Eduard Spranger,Berlin,Verl. d. Akad. d. Wiss. [u.a.],1926,,,,,
BV025415083,ita,"Temanza, Tommaso",Zibaldon,,Tomaso Temanza. A cura di Nicola Ivanoff,Venezia [u.a.],Ist. per la Collaborazione Culturale,1963,"Ivanoff, Nicola","Temanza, Tommaso",p,BV002784072,Civiltà veneziana
BV025415594,fre,,Maurice Denis (1870 - 1943),,[Commissaire général et dir. du catalogue: Jean-Paul Bouillon],Paris,Éd. de la Réunion des Musées Nationaux,2006,"Bouillon, Jean Paul|Denis, Maurice","Denis, Maurice",p,,
BV025416039,ita,"Pasta, Andrea",Le Pitture Notabili Di Bergamo Che Sono Esposte Alla Vista Del Pubblico,,"Raccolte Da Andrea Pasta, Con alcuni avvertimenti intorno alla conservazione, e all'amorosa cura de' Quadri",In Bergamo,Per Francesco Locatelli,MDCCLXXV.,"Locatelli, Francesco",Bergamo|Malerei,g|s,,
BV025416043,ger,"Malvasia, Carlo Cesare","Le Pittvre Di Bologna Che nella pretesa, e rimostrata sin hora da altri maggiore antichità, & impareggiabile eccellenza nella Pittura, con manifesta evidenza di fatto, rendono Il Passeggiere Disingannato Ed Instrvtto",,Dell'Ascoso Accademico Gelato,In Bologna,per Giacomo Monti,1686.,"Monti, Giacomo",Bologna|Malerei,g|s,,Le pitture di Bologna
BV025416176,eng,"Holdenried, Anke",The Sibyl and her scribes,,Anke Holdenried,Aldershot [u.a.],Ashgate,2006,,Oracula Sibyllina|Handschrift,u|s,,
BV025416732,ita,,Lettere artistiche inedite,,pubbl. per di G. Campori,Modena,Soliani,1866,"Campori, Giuseppe",,,,
BV025417018,ita,Jacobus,Il diario romano di Jacopo Gherardi da Volterra,,a cura di Enrico Carusi,Città di Castello,Lapi,1904/1911,"Carusi, Enrico",,,BV002785445,Diarium romanum
BV025417326,ger,,Ein neuer Mensch - Herr einer neuen Welt,,"Herausgegeben vom Bundessekretariat des Deutschen Kulturbundes, Sektor Publikationen",Berlin,Deutscher Kulturbund,1970,,,,,
BV025418068,ita,,Battaglie,,Raffaele Carrieri,Milano,Ed. Domus,1941,"Carrieri, Raffaele",Italien|Malerei,g|s,,
BV025424693,ger,,Erbe und Gegenwart,,[von Susanne Heiland ...],Leipzig,,1963,"Jahn, Johannes|Heiland, Susanne",,,,
BV025424932,ita,"Donadoni, Sergio",Le pitture murali della Chiesa di Sonki nel Sudan,,Sergio Donadoni ; Silvio Curto,Torino,Museo Egizio,1968,"Curto, Silvio",,,BV025424926,Museo Egizio di Torino
BV025427317,ita,"Berenson, Bernard",Abbozzo per un autoritratto,,Bernard Berenson,Firenze,Electa,1949,,"Berenson, Bernard|Autobiografie",p|s,,Sketch for a self-portrait
BV025429785,ger,,Verzeichnis der bis zum 2. August 1912 erschienenen Schriften Carl Justis,,zsgest. von Heinrich Willers,Bonn,Georgi,1912,"Willers, Heinrich|Justi, Carl","Justi, Carl",p,,
BV025430080,lat,"Khunrath, Heinrich",Amphitheatrum sapientiae aeternae,,Heinrich Khunrath. Hrsg. von Carlos Gilly ...,Stuttgart,Frommann-Holzboog,2007,,"Khunrath, Heinrich|Wissenschaft",p|s,BV010094169,Clavis pansophiae
BV025430633,ger,"Schimpf, Simone",Profanierung einer Heiligen,,Simone Schimpf,Berlin,Lukas-Verl.,2007 [erschienen 2008],,"Maria Magdalena (Heilige, Biblische Person)|Frankreich|Kunst",p|g|s,,
BV025433615,eng,,"Pomp, power, and politics",,ed. by Mara R. Wade,Amsterdam [u.a.],Rodopi,2004,"Wade, Mara R.",Europa|Hof,g|s,BV002527335,Daphnis
BV025433871,glg,,"Visitandum est, santos y cultos en el Codex Calixtinus",,coordinador: Paolo Caucci von Sauken,[Santiago de Compostela],Xunta de Galicia,2005,"Caucci von Saucken, Paolo",,,,
BV025437776,ger,,Staatliches Lindenau-Museum Altenburg,,[hrsg. vom Staatlichen Lindenau-Museum Altenburg. Text und Gesamtred.: Dieter Gleisberg],Altenburg,Staatliches Lindenau-Museum,1976,"Gleisberg, Dieter",,,,
BV025437790,ita,,Catalogo della Pinacoteca Comunale di Arezzo,,a cura di Mario Salmi,Città de Castello,Soc. Tipografica Leonardo da Vinci,1921,"Salmi, Mario",,,,
BV025440233,rus,"Pugačenkova, Galina Anatolʹevna",Skulʹptura Chalčajana,,G. A. Pugačenkova,Moskva,Izd. Iskysstvo,1971,,,,,
BV025440997,ger,,Stadt- und Bergbaumuseum Freiberg,,[zusammengestellt von Heino Maedebach],Freiberg,Museum für Kunst und Bergbau,[1955],"Maedebach, Heino",Stadt- und Bergbaumuseum,b,,
BV025442391,ger,,Barockmuseum Schloss Moritzburg,,[hrsg. vom Museum Schloss Moritzburg],Moritzburg,,1972,,Schloss Moritzburg,g,,
BV025442720,ita,"Acciaresi, Primo",Giuseppe Sacconi e l'opera sua massima,,Primo Acciaresi,Roma,Unione Ed.,1911,,"Sacconi, Giuseppe",p,,
BV025442906,ger,,Turnierbuch Herzog Wilhelms IV. von Bayern,,,München,Riehn & Tietze,[ca. 1934],,Turnier,s,,
BV025444767,ita,,Albo Dantesco,,compilato dal prof. Giovanni Mesini ... con la cellab dei scrittori Giuseppe Albini ...,Roma,Ferrari,1921,"Mesini, Giovanni|Albini, Giuseppe",,,,
BV025444885,ita,,La R. Galleria di Parma,,Corrado Ricci,Parma,Battei,1896,"Ricci, Corrado",,,,
BV025446711,ger,"Andersen, Heinrich",Schilderungen aus meinem Leben,,H. Andersen. Geleitw.: Hugo Ibscher,Rom [u.a.],Selbstverlag [u.a.],1929,"Ibscher, Hugo",,,,
BV025447071,ita,"Anchieri, Ettore",Suez,,Ettore Anchieri,Roma,Edizioni Roma,[1939] anno XVIII,,Ägypten|Kolonialismus,g|s,,
BV025447201,ita,"D'Annunzio, Gabriele","Forse che si, forse che no",,Gabriele D'Annunzio,Roma,L'Oleandro,1932,,,,,
BV025447381,ita,"Anghiera, Pietro Martire d'",Mondo nuovo,,Pietro Martire d'Anghiera. A cura di Temistocle Celotti,Milano,Alpes,1930,"Celotti, Temistocle","Anghiera, Pietro Martire d'|Eroberung Lateinamerikas|Anghiera, Pietro Martire d'",p|s|u,BV004855855,De orbe novo
BV025450153,ita,"Aroca, Alfonso",Uau el Chebir,,Alfonso Aroca ; a cura dell'Ufficio studi del Ministero dell'Africa italiana,Milano,Ed. Alpe,1942,"Teruzzi, Attilio",Libyen|Kolonie,g|s,,
BV025451015,ita,"Aurigemma, Salvatore",Tripoli e le sue opere d'arte,,Salvatore Aurigemma,Milano [u.a.],Alfieri,[1927],,Tripolis,g,,
BV025454546,ita,"Pietro, Filippo di",Disegni sconosciuti e disegni finora non identificati di Federigo Barocci negli Uffizi,,Filippo Di Pietro,Firenze,"Ist. Micrografico Italiano, Ed.",1913,"Barocci, Federico","Barocci, Federico|Zeichnung",p|s,,
BV025457869,ita,"Beltrami, Luca",Bibliografia Vinciana,,di Luca Beltrami,Roma,Tipogr. del Senato,1919,,Leonardo (da Vinci)|Bibliografie,p|s,,
BV025457878,ita,"Beltrami, Luca",Vita di Aristotile da Bologna,,Luca Beltrami,Bologna,Beltrami,1912,,"Fioravanti, Aristotele",p,,
BV025458231,ger,,Erste Internationale Handwerks-Ausstellung 1938,,Hrsg.: Ausstellungs- und Messeamt der Reichshauptstadt Berlin,Berlin,ALA Anzeigen-Aktiengesellschaft,1938,,,,,
BV025459052,eng,"Berenson, Bernard",Essays in the study of Sienese painting,,by Bernard Berenson,New York,Sherman,1918,,,,,
BV025459076,ita,,Poemetti allegorico-didattici del secolo XIII,,a cura di L. di Benedetto,Bari,Laterza,1941,"Di Benedetto, Luigi",,,BV000000736,Scrittori d'Italia
BV025459756,ger,,Berlin und Umgebung,,,Berlin,Grieben-Verl.,1939,,,,BV035417628,Grieben Reiseführer
BV025460199,eng,"Bevan, Bernard",History of Spanish architecture,,Bernard Bevan,London,Batsford,1938,,Spanien|Architektur,g|s,,
BV025460640,fre,Stendhal,Journal d'Italie,,Stendhal. Publ. par Paul Arbelet,Paris,Calmann-Lévy,1911,,,,,
BV025461239,fre,,Biennale 57,,,Frankfurt am Main,Historisches Museum,1958,,,,,
BV025461621,ger,,Katalog der Ausstellung Antike Rahmen,,Mit e. Aufsatz von Wilhelm v. Bode u. e. Einl. von Hermann Voss,Paris,Rotil,1929,"Bode, Wilhelm von",Bilderrahmen,s,,
BV025464517,ita,,Nicola Levoli,,a cura di Gabriello Milantoni,Rimini,Luisè,1990,"Milantoni, Gabriello|Levoli, Nicola",,,,
BV025465665,fre,"Thoby, Paul",Les croix limousines de la fin du XIIe siècle au début du XIVe siècle,,Paul Thoby,Paris,Picard,1953,,Kreuzreliquiar|Adam (Biblische Person),s|p,,
BV025465792,ita,"Warburg, Aby",Diario romano (1928 - 1929),,Aby Warburg ; Gertrud Bing. A cura di Maurizio Ghelardi,Torino,Aragno,2005,"Bing, Gertrud|Ghelardi, Maurizio","Rom|Warburg, Aby|Tagebuch|Kulturwissenschaftliche Bibliothek Warburg",g|p|s|b,,
BV025466413,fre,"Bonstetten, Karl Viktor von",L' homme du midi et l'homme du nord ou l'influence du climat,,par Ch. Victor de Bonstetten,Genève [u.a.],Paschoud,1824,,,,,
BV025466480,ger,"Kanz, Roland",Giovanni Battista Casanova (1730 - 1795),,Roland Kanz,München,Fink,2008,,"Casanova, Giovanni Battista",p,BV011776081,Phantasos
BV025467692,ita,"Bòttari, Stefano",L' arte in Sicilia,,Stefano Bottari,Messina [u.a.],Casa ed. G. D'Anna,1962,,Italien|Regionalkunst,g|s,,
BV025467702,ita,"Bòttari, Stefano",La cultura figurativa in Sicilia,,Stefano Bottari,Messina ; Firenze,D'Anna,1954,,Antoniazzo (Romano)|Italien|Regionalkunst,p|g|s,BV000016295,Biblioteca di cultura contemporanea
BV025467719,fre,"Bottineau, Yves",Les chemins de Saint-Jacques,,Yves Bottineau,Paris [u.a.],Arthaud,1964,,"Wallfahrt|Santiago de Compostela|Jakobus (der Ältere, Apostel, Heiliger)",s|g|p,BV005348595,Bibliothèque historique
BV025468854,fre,"Boyé, Maurice-Pierre","Jura, Franche-Comté",,Maurice-Pierre Boyé,Grenoble,Arthaud,1939,,,,BV002806879,Les beaux pays
BV025469251,ger,"Braun, Joseph",Handbuch der Paramentik,,von Joseph Braun,Freiburg im Breisgau,Herder,1912,,Parament,s,,
BV025471983,eng,"Hale, John R.",England and the Italian Renaissance,,John Hale. Introd. by Edward Chaney,"Malden, Mass. [u.a.]",Blackwell,2005,"Chaney, Edward",Italien|Renaissance|Angelico (Fra),g|s|p,,
BV025474295,ita,"Bustico, Guido",La vita e l'opera di Vincenzo Monti,,Guido Bustico,Milano,Trevisini,1928,,"Monti, Vincenzo",p,,
BV025475382,ger,"Caproşu, Ioan",Die Georgskirche in Suceava,,I. Caproşu. Aufnahmen: Gheorghe Comǎnescu,Bukarest,Verl. Meridiane,1969,,,,,
BV025475439,ita,Hermes,Corpus hermeticum,,ed. e commento di A. D. Nock ... Ed. dei testi ermetici copti e commento di I. Ramelli,Milano,Bompiani,2006,"Nock, Arthur Darby|Ramelli, Ilaria",Corpus Hermeticum|Hermes (Trismegistus),u|p,,
BV025475599,ita,"Carandini, Francesco",Vecchia Ivrea,,Francesco Carandini,Ivrea,Viassone,1914,,Ivrea|Kunst,g|s,,
BV025475616,ger,,Caravaggio,,hrsg. von Renate Bergerhoff,Berlin,Henschelverl.,1970,"Bergerhoff, Renate|Caravaggio, Michelangelo Merisi da",,,,
BV025475815,ita,"Carrieri, Raffaele",Forme,,Raffaele Carrieri,Milano,Milano-Sera Ed.,1949,,Italien|Malerei,g|s,BV025515306,Biblioteca di cultura
BV025476261,eng,"Crowley, Roger",1453,,Roger Crowley,"New York, NY",Hyperion,2005,,Eroberung von Konstantinopel,s,,
BV025476309,ita,,Carducci,,Regia Università di Bologna,Bologna,Zanichelli,1935,,"Carducci, Giosuè",p,,
BV025476391,ita,,Catalogo del Museo di Santa Maria del Fiore,,,Firenze,Carnesecchi,1891,,,,,
BV025476619,ita,"Cecchi, Emilio",America amara,,Emilio Cecchi,Firenze,Sansoni,1940,,,,,
BV025477545,fre,"Cézanne, Paul",Correspondance,,"Paul Cézanne. Recueillie, annotée et préfacée par John Rewald",Paris,Grasset,1937,"Rewald, John","Cézanne, Paul|Brief",p|s,,
BV025478666,ger,"Christ, Salome",Jacob Burckhardt und die Poesie der Italiener,,Salome Christ,Basel,Verlag von Helbing & Lichtenhahn,1940,,"Burckhardt, Jacob",p,BV046717817,Basler Beiträge zur Geschichtswissenschaft
BV025479743,pol,"Bernatowicz, Aleksandra",Niepodobne do rzeczywistości,,,Warszawa,Instytut Sztuki Polskiej Akademii Nauk,2006,,Polen|Malerei,g|s,,
BV025479816,ita,"Cianni, Tommaso",Le zone faunistiche dell'Eritrea,,Tommaso Cianni ;a cura dell'Ufficio studi del Ministero dell'Africa italiana,Verbania,Airoldi,1942,,Eritrea|Tiere,g|s,,
BV025480421,lat,Johannes,De codicibus hagiographicis Johannis Gielemans canonici regularis in rubea valle prope Bruxellas,,,Bruxelles,Polleunis & Ceuterick,1895,,,,BV037477455,Subsidia hagiographica
BV025480727,ita,"Colini, Antonio Maria",Il tempio di Apollo,,A. M. Colini. Pref. di A. Muñoz,Roma,Governatorato,1941,,Tempel des Apollo Sosianus,g,BV025519282,Monumenti di Roma
BV025481086,ger,"Otto, Walter F.",Die Götter Griechenlands,,von Walter F. Otto,Frankfurt/Main,Schulte-Bulmke,1947,,Griechenland|Götter,g|s,,
BV025481493,ita,"Comisso, Giovanni",Agenti segreti veneziani nel '700,,Giovanni Comisso,Milano,Bompiani,1941,,,,,
BV025482323,ita,"Correra, Luigi",Saggi della tipografia Napoletana nel sec. XV,,(Verf.: Luigi Correra),Napoli,Perrella,1911,,,,,
BV025482377,lat,"Corsini, Amerigo",Compendium in vitam Cosmi Medicis ad Laurentium Medicem,,Amerigus Corsinus. Ed. Ladislaus Juhász,Lipsiae,Teubner,1934,,"Medici, Cosimo de'",p,,
BV025482819,eng,"Cossio, Aluigi",The tomb of St. Peter and his artistic representation on ancient monuments of christian art,,Aluigi Cossio. Ill. by Razzolini,Città di Castello,Leonardo da Vinci,1913,,,,,
BV025482939,ita,"Costa, Emilio",Ulisse Aldrovandi e lo studio Bolognese nella seconda metà del secolo XVI,,discorso di Emilio Costa,Bologna,Stabilimento poligrafico emiliano,1907,"Aldrovandi, Ulisse","Aldrovandi, Ulisse",p,,
BV025483470,ita,"Croce, Giulio Cesare",Bertoldo con Bertoldino e Cacasenno,,"Giulio Cesare Croce. Illustr. di Giuseppe M. Crespi, e con una introd. di Antonio Baldini",Spoleto,Argentieri,1929,"Crespi, Giuseppe Maria",,,,
BV025483560,eng,"Crane, Thomas Frederick",Italian social customs of the sixteenth century and their influence on the literatures of Europe,,Thomas Frederick Crane,New Haven [u.a.],Yale Univ. Pr. [u.a.],1920,,,,BV002780645,Cornell studies in English
BV025484735,ita,,Ricostruire l'Antico prima del virtuale,,a cura di Fedora Filippi,Roma,Quasar,2007,"Filippi, Fedora",,,BV036102930,Archivio storico a Palazzo Altemps
BV025485023,eng,Dante,The Inferno,,Dante Alighieri. Ed. by H. Oelsner,London,Dent,1904,,Dante (Alighieri)|Konkordanz,u|s,,La divina commedia
BV025486420,ita,"Deledda, Grazia",Elias Portolu,,Grazia Deledda,Milano,Treves,1928,,,,,
BV025486425,ita,"Deledda, Grazia",Il segreto dell'uomo solitario,,Grazia Deledda,Milano,Treves,1928,,,,,
BV025486539,ger,"Focillon, Henri",The life of forms in art,,Henri Focillon,New York,Zone Books,1989,,"Design|Focillon, Henri",s|p,,La vie des formes
BV025487025,fre,"Delécluze, Etienne Jean",Carnet de route d'Italie (1823 - 1824),,É-J. Delécluze. Texte inédit publ. avec une introd. et des notes par Robert Baschet,Paris,Boivin,1942,"Baschet, Robert",,,,
BV025487484,scr,"Deroko, Aleksandar",Sredńovekovni grad Skoplʹe,,Aledsandar Deroko ; Slobodan Nenadovic. Konaci manastira Chilandara. Ured.: Vasa Čubrilović,Beograd,Akad.,1971,"Nenadović, Slobodan|Čubrilovič, Vasa",,,,
BV025488522,ger,"Van Cleave, Claire",Meisterzeichnungen der italienischen Renaissance,,Claire Van Cleave,Petersberg,Imhof,2007,,Italien|Renaissance,g|s,,Master drawings of the Italian Renaissance
BV025488752,fre,"Diehl, Charles",Ravenne,,Charles Diehl,Paris,Renouard,1928,,Ravenna|Kunst,g|s,,
BV025489076,eng,"Diez, Ernst",Byzantine mosaics in Greece,,by Ernst Diez and Otto Demus. Publ. for the American School of Class. Studies at Athens,"Cambridge, Mass.",Harvard Univ. Press,1931,"Demus, Otto",Byzantinisches Reich|Mosaik|Kloster Daphni,g|s|b,,
