id,lang,authors,title,subtitle,statement,place,publisher,year,editors,subjects,subject_types,parentId,parentTitle
BV018294941,ger,"Utermann, Wilhelm",Dortmund im Wandel der Zeit,,[Text Wilhelm Lorenz Utermann. Gestaltung Heinrich Busse],Dortmund,Ruhfus,[ca. 1967],"Busse, Heinrich",,,,
BV018295478,eng,"Seidel, George Joseph",The crisis of creativity,,George J. Seidel,Notre Dame ; London,University of Notre Dame Press,[1966],,Kreativität,s,,
BV018296438,ger,"Lehrer, Milton F.",Sinaia,,Milton F. Lehrer,Bukarest,Verl. Meridiane,1967,,,,,
BV018296561,eng,"Breisach, Ernst",Caterina Sforza,,,,,1967,,"Sforza, Caterina",p,,
BV018298363,ita,"Paltroni, Pierantonio",Commentari della vita et gesti dell'illustrissimo Federico Duca d'Urbino,,Pierantonio Paltroni. A cura di Walter Tommasoli,Urbino,Accademia Raffaello,1966,"Tommasoli, Walter","Montefeltro, Federigo da",p,,
BV018299802,ita,"Maurano, Silvio",Il sacco di Roma,,,Milano,Casa Editrice Ceschina,1967,,Sacco di Roma|Rom,s|g,,
BV018302516,eng,"Taylor, Rachel Annand",Aspects of the Italian Renaissance,,,,,1968,,Renaissance|Italien,s|g,,
BV018303842,eng,"Alexander, Sidney",Michelangelo the Florentine,,,,,1965,,Michelangelo (Buonarroti),p,,
BV018304039,ita,"Branca, Remo",Medioevo a Orgòsolo,,,,,1966,,,,,
BV018304533,ita,"Gerosa, Pietro Paolo",Umanesimo cristiano del Petrarca,,,,,1966,,"Petrarca, Francesco",p,,
BV018304629,eng,"Valentine, Eric",Rapiers,,,,,1968,"Perry, Edward",Hieb- und Stoßwaffe,s,,
BV018305745,ita,"Orioli, Giovanni",Dante e Michelangelo a Roma,,,,,1967,,Michelangelo (Buonarroti),p,,
BV018306699,ger,,Wissenschaftsrat 1957 - 1967,,,,,1968,,,,,
BV018307257,ita,"Castellani, Giuseppe",La società romana e italiana del settecento negli scritti di Giulio Cesare Cordara,,,,,1967,,,,,
BV018307322,ita,"Satta-Branca, Arnaldo",La Sardegna attraverso i secoli,,,,,1966,,,,,
BV018307697,ita,"Plebe, Armando",L'estetica italiana dopo croce,,Armando Plebe,Padova,Ed. R.A.D.A.R.,1968,,,,,
BV018308898,eng,"Gage, John",Life in Italy at the time of the Medici,,,,,1968,,,,,
BV018309247,eng,"Webster, Graham",The Roman Imperial army of the first and second centuries A.D.,,,,,1969,,Römisches Reich|Waffe,g|s,,
BV018309625,eng,"James, Henry",Italian hours,,,,,1968,"Pennell, Joseph","Venedig|James, Henry",g|p,,
BV018309654,ita,"Bergamaschi, Virgilio",Briga Novarese ieri e oggi,,,,,1968,,,,,
BV018309703,ita,,Donne di Casa Medici,,,,,1968,,,,,
BV018309869,ita,"Porcaro, Giuseppe",Francesco Caracciolo,,Giuseppe Porcaro,Napoli,A. Berisio,1967,,"Caracciolo, Francesco",p,,
BV018310088,ita,"Galletto, Sebastiano",Cavallermaggiore,,,,,1967,,,,,
